Results Table 2



1,Time,Displacement,Force
,(s),(mm),(kgf)
"","40.9200","27.2800","0.4881"
"","40.9400","27.2948","0.4892"
"","40.9600","27.3075","0.4888"
"","40.9800","27.3217","0.4889"
"","41.0000","27.3341","0.4878"
"","41.0200","27.3480","0.4882"
"","41.0400","27.3611","0.4892"
"","41.0600","27.3747","0.4889"
"","41.0800","27.3886","0.4884"
"","41.1000","27.4005","0.4880"
"","41.1200","27.4152","0.4891"
"","41.1400","27.4278","0.4888"
"","41.1600","27.4430","0.4883"
"","41.1800","27.4533","0.4876"
"","41.2000","27.4687","0.4884"
"","41.2200","27.4811","0.4888"
"","41.2400","27.4958","0.4886"
"","41.2600","27.5075","0.4877"
"","41.2800","27.5222","0.4886"
"","41.3000","27.5344","0.4885"
"","41.3200","27.5491","0.4887"
"","41.3400","27.5619","0.4884"
"","41.3600","27.5747","0.4882"
"","41.3800","27.5877","0.4885"
"","41.4000","27.6014","0.4892"
"","41.4200","27.6148","0.4889"
"","41.4400","27.6266","0.4877"
"","41.4600","27.6416","0.4886"
"","41.4800","27.6541","0.4891"
"","41.5000","27.6687","0.4890"
"","41.5200","27.6803","0.4882"
"","41.5400","27.6948","0.4886"
"","41.5600","27.7069","0.4887"
"","41.5800","27.7220","0.4897"
"","41.6000","27.7334","0.4888"
"","41.6200","27.7477","0.4886"
"","41.6400","27.7606","0.4883"
"","41.6600","27.7750","0.4890"
"","41.6800","27.7877","0.4890"
"","41.7000","27.8008","0.4887"
"","41.7200","27.8148","0.4886"
"","41.7400","27.8280","0.4885"
"","41.7600","27.8423","0.4894"
"","41.7800","27.8539","0.4890"
"","41.8000","27.8683","0.4889"
"","41.8200","27.8812","0.4887"
"","41.8400","27.8958","0.4892"
"","41.8600","27.9066","0.4886"
"","41.8800","27.9220","0.4888"
"","41.9000","27.9345","0.4885"
"","41.9200","27.9489","0.4885"
"","41.9400","27.9608","0.4887"
"","41.9600","27.9750","0.4895"
"","41.9800","27.9877","0.4888"
"","42.0000","28.0017","0.4887"
"","42.0200","28.0148","0.4892"
"","42.0400","28.0270","0.4892"
"","42.0600","28.0412","0.4888"
"","42.0800","28.0542","0.4888"
"","42.1000","28.0678","0.4894"
"","42.1200","28.0794","0.4890"
"","42.1400","28.0950","0.4895"
"","42.1600","28.1072","0.4886"
"","42.1800","28.1225","0.4887"
"","42.2000","28.1344","0.4888"
"","42.2200","28.1480","0.4896"
"","42.2400","28.1608","0.4893"
"","42.2600","28.1761","0.4894"
"","42.2800","28.1870","0.4890"
"","42.3000","28.2014","0.4897"
"","42.3200","28.2145","0.4895"
"","42.3400","28.2281","0.4892"
"","42.3600","28.2414","0.4887"
"","42.3800","28.2545","0.4890"
"","42.4000","28.2677","0.4899"
"","42.4200","28.2806","0.4892"
"","42.4400","28.2959","0.4893"
"","42.4600","28.3066","0.4888"
"","42.4800","28.3211","0.4895"
"","42.5000","28.3344","0.4893"
"","42.5200","28.3486","0.4894"
"","42.5400","28.3592","0.4887"
"","42.5600","28.3750","0.4893"
"","42.5800","28.3870","0.4897"
"","42.6000","28.4012","0.4896"
"","42.6200","28.4144","0.4891"
"","42.6400","28.4283","0.4899"
"","42.6600","28.4403","0.4895"
"","42.6800","28.4552","0.4892"
"","42.7000","28.4691","0.4896"
"","42.7200","28.4805","0.4889"
"","42.7400","28.4956","0.4890"
"","42.7600","28.5091","0.4896"
"","42.7800","28.5219","0.4898"
"","42.8000","28.5339","0.4885"
"","42.8200","28.5497","0.4893"
"","42.8400","28.5606","0.4895"
"","42.8600","28.5759","0.4894"
"","42.8800","28.5880","0.4893"
"","42.9000","28.6014","0.4895"
"","42.9200","28.6139","0.4893"
"","42.9400","28.6297","0.4896"
"","42.9600","28.6408","0.4892"
"","42.9800","28.6544","0.4893"
"","43.0000","28.6687","0.4893"
"","43.0200","28.6816","0.4902"
"","43.0400","28.6945","0.4903"
"","43.0600","28.7070","0.4895"
"","43.0800","28.7219","0.4897"
"","43.1000","28.7337","0.4894"
"","43.1200","28.7492","0.4902"
"","43.1400","28.7606","0.4895"
"","43.1600","28.7747","0.4896"
"","43.1800","28.7877","0.4893"
"","43.2000","28.8030","0.4898"
"","43.2200","28.8136","0.4897"
"","43.2400","28.8284","0.4897"
"","43.2600","28.8411","0.4891"
"","43.2800","28.8550","0.4901"
"","43.3000","28.8675","0.4904"
"","43.3200","28.8809","0.4898"
"","43.3400","28.8937","0.4891"
"","43.3600","28.9072","0.4894"
"","43.3800","28.9219","0.4900"
"","43.4000","28.9333","0.4895"
"","43.4200","28.9475","0.4902"
"","43.4400","28.9605","0.4896"
"","43.4600","28.9755","0.4896"
"","43.4800","28.9861","0.4897"
"","43.5000","29.0016","0.4902"
"","43.5200","29.0139","0.4891"
"","43.5400","29.0284","0.4895"
"","43.5600","29.0403","0.4899"
"","43.5800","29.0553","0.4901"
"","43.6000","29.0678","0.4897"
"","43.6200","29.0828","0.4902"
"","43.6400","29.0955","0.4894"
"","43.6600","29.1077","0.4897"
"","43.6800","29.1220","0.4906"
"","43.7000","29.1358","0.4899"
"","43.7200","29.1484","0.4889"
"","43.7400","29.1606","0.4896"
"","43.7600","29.1759","0.4907"
"","43.7800","29.1875","0.4898"
"","43.8000","29.2028","0.4900"
"","43.8200","29.2145","0.4898"
"","43.8400","29.2287","0.4903"
"","43.8600","29.2411","0.4905"
"","43.8800","29.2566","0.4906"
"","43.9000","29.2673","0.4892"
"","43.9200","29.2814","0.4899"
"","43.9400","29.2948","0.4902"
"","43.9600","29.3089","0.4903"
"","43.9800","29.3211","0.4896"
"","44.0000","29.3345","0.4899"
"","44.0200","29.3484","0.4906"
"","44.0400","29.3612","0.4903"
"","44.0600","29.3761","0.4903"
"","44.0800","29.3877","0.4897"
"","44.1000","29.4016","0.4904"
"","44.1200","29.4147","0.4903"
"","44.1400","29.4297","0.4904"
"","44.1600","29.4409","0.4896"
"","44.1800","29.4555","0.4901"
"","44.2000","29.4673","0.4903"
"","44.2200","29.4822","0.4908"
"","44.2400","29.4936","0.4903"
"","44.2600","29.5072","0.4903"
"","44.2800","29.5203","0.4906"
"","44.3000","29.5339","0.4904"
"","44.3200","29.5472","0.4902"
"","44.3400","29.5598","0.4901"
"","44.3600","29.5741","0.4900"
"","44.3800","29.5869","0.4901"
"","44.4000","29.6017","0.4906"
"","44.4200","29.6128","0.4901"
"","44.4400","29.6281","0.4905"
"","44.4600","29.6403","0.4901"
"","44.4800","29.6553","0.4909"
"","44.5000","29.6667","0.4900"
"","44.5200","29.6820","0.4901"
"","44.5400","29.6944","0.4902"
"","44.5600","29.7091","0.4906"
"","44.5800","29.7217","0.4904"
"","44.6000","29.7352","0.4904"
"","44.6200","29.7484","0.4904"
"","44.6400","29.7628","0.4904"
"","44.6600","29.7753","0.4908"
"","44.6800","29.7878","0.4906"
"","44.7000","29.8027","0.4904"
"","44.7200","29.8145","0.4904"
"","44.7400","29.8292","0.4911"
"","44.7600","29.8409","0.4902"
"","44.7800","29.8553","0.4909"
"","44.8000","29.8677","0.4904"
"","44.8200","29.8831","0.4906"
"","44.8400","29.8939","0.4903"
"","44.8600","29.9084","0.4912"
"","44.8800","29.9214","0.4907"
"","44.9000","29.9355","0.4901"
"","44.9200","29.9472","0.4906"
"","44.9400","29.9611","0.4911"
"","44.9600","29.9745","0.4906"
"","44.9800","29.9881","0.4907"
"","45.0000","30.0027","0.4908"
"","45.0200","30.0145","0.4909"
"","45.0400","30.0284","0.4912"
"","45.0600","30.0417","0.4904"
"","45.0800","30.0559","0.4904"
"","45.1000","30.0670","0.4904"
"","45.1200","30.0819","0.4911"
"","45.1400","30.0941","0.4902"
"","45.1600","30.1089","0.4905"
"","45.1800","30.1205","0.4901"
"","45.2000","30.1350","0.4908"
"","45.2200","30.1472","0.4909"
"","45.2400","30.1620","0.4909"
"","45.2600","30.1745","0.4902"
"","45.2800","30.1870","0.4907"
"","45.3000","30.2006","0.4914"
"","45.3200","30.2142","0.4908"
"","45.3400","30.2278","0.4901"
"","45.3600","30.2394","0.4902"
"","45.3800","30.2548","0.4912"
"","45.4000","30.2667","0.4911"
"","45.4200","30.2817","0.4912"
"","45.4400","30.2934","0.4904"
"","45.4600","30.3083","0.4911"
"","45.4800","30.3200","0.4912"
"","45.5000","30.3359","0.4914"
"","45.5200","30.3478","0.4903"
"","45.5400","30.3612","0.4905"
"","45.5600","30.3750","0.4910"
"","45.5800","30.3894","0.4915"
"","45.6000","30.4008","0.4905"
"","45.6200","30.4142","0.4904"
"","45.6400","30.4289","0.4909"
"","45.6600","30.4411","0.4909"
"","45.6800","30.4559","0.4914"
"","45.7000","30.4681","0.4906"
"","45.7200","30.4820","0.4907"
"","45.7400","30.4947","0.4907"
"","45.7600","30.5098","0.4915"
"","45.7800","30.5202","0.4905"
"","45.8000","30.5353","0.4906"
"","45.8200","30.5478","0.4907"
"","45.8400","30.5622","0.4918"
"","45.8600","30.5736","0.4909"
"","45.8800","30.5883","0.4910"
"","45.9000","30.6009","0.4911"
"","45.9200","30.6150","0.4910"
"","45.9400","30.6291","0.4912"
"","45.9600","30.6414","0.4913"
"","45.9800","30.6550","0.4910"
"","46.0000","30.6687","0.4911"
"","46.0200","30.6823","0.4916"
"","46.0400","30.6939","0.4913"
"","46.0600","30.7087","0.4905"
"","46.0800","30.7206","0.4907"
"","46.1000","30.7352","0.4917"
"","46.1200","30.7469","0.4914"
"","46.1400","30.7617","0.4912"
"","46.1600","30.7734","0.4906"
"","46.1800","30.7889","0.4914"
"","46.2000","30.8014","0.4913"
"","46.2200","30.8142","0.4913"
"","46.2400","30.8280","0.4912"
"","46.2600","30.8422","0.4908"
"","46.2800","30.8542","0.4911"
"","46.3000","30.8669","0.4915"
"","46.3200","30.8817","0.4917"
"","46.3400","30.8937","0.4910"
"","46.3600","30.9084","0.4914"
"","46.3800","30.9205","0.4917"
"","46.4000","30.9350","0.4913"
"","46.4200","30.9473","0.4908"
"","46.4400","30.9633","0.4915"
"","46.4600","30.9747","0.4913"
"","46.4800","30.9889","0.4916"
"","46.5000","31.0014","0.4913"
"","46.5200","31.0159","0.4912"
"","46.5400","31.0273","0.4908"
"","46.5600","31.0411","0.4919"
"","46.5800","31.0548","0.4920"
"","46.6000","31.0680","0.4913"
"","46.6200","31.0819","0.4911"
"","46.6400","31.0944","0.4912"
"","46.6600","31.1080","0.4921"
"","46.6800","31.1212","0.4917"
"","46.7000","31.1361","0.4912"
"","46.7200","31.1467","0.4912"
"","46.7400","31.1617","0.4919"
"","46.7600","31.1742","0.4916"
"","46.7800","31.1887","0.4920"
"","46.8000","31.1998","0.4913"
"","46.8200","31.2156","0.4910"
"","46.8400","31.2277","0.4916"
"","46.8600","31.2420","0.4924"
"","46.8800","31.2548","0.4911"
"","46.9000","31.2681","0.4910"
"","46.9200","31.2816","0.4923"
"","46.9400","31.2952","0.4920"
"","46.9600","31.3089","0.4912"
"","46.9800","31.3209","0.4917"
"","47.0000","31.3351","0.4920"
"","47.0200","31.3475","0.4912"
"","47.0400","31.3617","0.4918"
"","47.0600","31.3731","0.4916"
"","47.0800","31.3883","0.4916"
"","47.1000","31.4003","0.4915"
"","47.1200","31.4156","0.4927"
"","47.1400","31.4277","0.4916"
"","47.1600","31.4416","0.4912"
"","47.1800","31.4542","0.4915"
"","47.2000","31.4686","0.4925"
"","47.2200","31.4809","0.4921"
"","47.2400","31.4941","0.4918"
"","47.2600","31.5078","0.4919"
"","47.2800","31.5209","0.4920"
"","47.3000","31.5348","0.4920"
"","47.3200","31.5469","0.4919"
"","47.3400","31.5619","0.4922"
"","47.3600","31.5742","0.4912"
"","47.3800","31.5894","0.4919"
"","47.4000","31.6009","0.4920"
"","47.4200","31.6155","0.4916"
"","47.4400","31.6280","0.4908"
"","47.4600","31.6431","0.4923"
"","47.4800","31.6541","0.4920"
"","47.5000","31.6684","0.4917"
"","47.5200","31.6816","0.4916"
"","47.5400","31.6950","0.4923"
"","47.5600","31.7078","0.4917"
"","47.5800","31.7211","0.4919"
"","47.6000","31.7348","0.4926"
"","47.6200","31.7478","0.4919"
"","47.6400","31.7623","0.4920"
"","47.6600","31.7736","0.4923"
"","47.6800","31.7883","0.4927"
"","47.7000","31.8005","0.4913"
"","47.7200","31.8158","0.4920"
"","47.7400","31.8261","0.4921"
"","47.7600","31.8412","0.4919"
"","47.7800","31.8542","0.4913"
"","47.8000","31.8687","0.4923"
"","47.8200","31.8808","0.4925"
"","47.8400","31.8947","0.4923"
"","47.8600","31.9077","0.4918"
"","47.8800","31.9217","0.4922"
"","47.9000","31.9355","0.4920"
"","47.9200","31.9481","0.4925"
"","47.9400","31.9612","0.4928"
"","47.9600","31.9742","0.4923"
"","47.9800","31.9887","0.4923"
"","48.0000","31.9997","0.4916"
"","48.0200","32.0150","0.4927"
"","48.0400","32.0273","0.4927"
"","48.0600","32.0423","0.4922"
"","48.0800","32.0537","0.4919"
"","48.1000","32.0684","0.4928"
"","48.1200","32.0803","0.4922"
"","48.1400","32.0951","0.4923"
"","48.1600","32.1073","0.4924"
"","48.1800","32.1206","0.4925"
"","48.2000","32.1341","0.4918"
"","48.2200","32.1480","0.4927"
"","48.2400","32.1609","0.4925"
"","48.2600","32.1737","0.4920"
"","48.2800","32.1884","0.4929"
"","48.3000","32.2011","0.4928"
"","48.3200","32.2159","0.4920"
"","48.3400","32.2275","0.4915"
"","48.3600","32.2419","0.4929"
"","48.3800","32.2547","0.4927"
"","48.4000","32.2700","0.4927"
"","48.4200","32.2806","0.4928"
"","48.4400","32.2948","0.4927"
"","48.4600","32.3081","0.4922"
"","48.4800","32.3223","0.4931"
"","48.5000","32.3337","0.4924"
"","48.5200","32.3481","0.4920"
"","48.5400","32.3614","0.4922"
"","48.5600","32.3742","0.4928"
"","48.5800","32.3884","0.4928"
"","48.6000","32.4008","0.4923"
"","48.6200","32.4147","0.4929"
"","48.6400","32.4272","0.4926"
"","48.6600","32.4425","0.4930"
"","48.6800","32.4528","0.4920"
"","48.7000","32.4681","0.4926"
"","48.7200","32.4811","0.4923"
"","48.7400","32.4958","0.4927"
"","48.7600","32.5072","0.4930"
"","48.7800","32.5220","0.4928"
"","48.8000","32.5342","0.4916"
"","48.8200","32.5486","0.4929"
"","48.8400","32.5619","0.4933"
"","48.8600","32.5748","0.4929"
"","48.8800","32.5877","0.4927"
"","48.9000","32.6016","0.4928"
"","48.9200","32.6152","0.4927"
"","48.9400","32.6266","0.4928"
"","48.9600","32.6417","0.4931"
"","48.9800","32.6544","0.4922"
"","49.0000","32.6687","0.4927"
"","49.0200","32.6803","0.4926"
"","49.0400","32.6948","0.4932"
"","49.0600","32.7066","0.4930"
"","49.0800","32.7217","0.4930"
"","49.1000","32.7336","0.4925"
"","49.1200","32.7473","0.4927"
"","49.1400","32.7606","0.4924"
"","49.1600","32.7752","0.4924"
"","49.1800","32.7870","0.4926"
"","49.2000","32.8003","0.4933"
"","49.2200","32.8150","0.4929"
"","49.2400","32.8276","0.4926"
"","49.2600","32.8422","0.4931"
"","49.2800","32.8545","0.4928"
"","49.3000","32.8683","0.4928"
"","49.3200","32.8809","0.4927"
"","49.3400","32.8964","0.4929"
"","49.3600","32.9070","0.4923"
"","49.3800","32.9220","0.4933"
"","49.4000","32.9348","0.4928"
"","49.4200","32.9494","0.4927"
"","49.4400","32.9608","0.4925"
"","49.4600","32.9755","0.4933"
"","49.4800","32.9878","0.4930"
"","49.5000","33.0017","0.4926"
"","49.5200","33.0150","0.4927"
"","49.5400","33.0276","0.4929"
"","49.5600","33.0411","0.4931"
"","49.5800","33.0547","0.4935"
"","49.6000","33.0691","0.4933"
"","49.6200","33.0800","0.4923"
"","49.6400","33.0953","0.4932"
"","49.6600","33.1073","0.4932"
"","49.6800","33.1223","0.4935"
"","49.7000","33.1341","0.4924"
"","49.7200","33.1484","0.4933"
"","49.7400","33.1606","0.4935"
"","49.7600","33.1758","0.4935"
"","49.7800","33.1876","0.4927"
"","49.8000","33.2012","0.4930"
"","49.8200","33.2142","0.4935"
"","49.8400","33.2281","0.4937"
"","49.8600","33.2408","0.4931"
"","49.8800","33.2533","0.4929"
"","49.9000","33.2675","0.4932"
"","49.9200","33.2800","0.4933"
"","49.9400","33.2953","0.4937"
"","49.9600","33.3067","0.4929"
"","49.9800","33.3211","0.4928"
"","50.0000","33.3337","0.4929"
"","50.0200","33.3486","0.4938"
"","50.0400","33.3594","0.4932"
"","50.0600","33.3747","0.4935"
"","50.0800","33.3872","0.4934"
"","50.1000","33.4016","0.4937"
"","50.1200","33.4142","0.4937"
"","50.1400","33.4283","0.4937"
"","50.1600","33.4409","0.4932"
"","50.1800","33.4553","0.4934"
"","50.2000","33.4691","0.4939"
"","50.2200","33.4805","0.4934"
"","50.2400","33.4953","0.4932"
"","50.2600","33.5091","0.4930"
"","50.2800","33.5222","0.4934"
"","50.3000","33.5333","0.4931"
"","50.3200","33.5495","0.4939"
"","50.3400","33.5606","0.4932"
"","50.3600","33.5756","0.4937"
"","50.3800","33.5880","0.4937"
"","50.4000","33.6016","0.4935"
"","50.4200","33.6139","0.4932"
"","50.4400","33.6295","0.4934"
"","50.4600","33.6411","0.4934"
"","50.4800","33.6544","0.4939"
"","50.5000","33.6689","0.4939"
"","50.5200","33.6819","0.4933"
"","50.5400","33.6945","0.4931"
"","50.5600","33.7075","0.4937"
"","50.5800","33.7216","0.4938"
"","50.6000","33.7333","0.4933"
"","50.6200","33.7494","0.4940"
"","50.6400","33.7608","0.4936"
"","50.6600","33.7742","0.4939"
"","50.6800","33.7876","0.4933"
"","50.7000","33.8028","0.4932"
"","50.7200","33.8134","0.4928"
"","50.7400","33.8284","0.4936"
"","50.7600","33.8412","0.4936"
"","50.7800","33.8547","0.4935"
"","50.8000","33.8675","0.4937"
"","50.8200","33.8811","0.4938"
"","50.8400","33.8937","0.4937"
"","50.8600","33.9070","0.4939"
"","50.8800","33.9223","0.4939"
"","50.9000","33.9334","0.4932"
"","50.9200","33.9478","0.4939"
"","50.9400","33.9616","0.4939"
"","50.9600","33.9755","0.4939"
"","50.9800","33.9862","0.4939"
"","51.0000","34.0025","0.4946"
"","51.0200","34.0141","0.4938"
"","51.0400","34.0283","0.4942"
"","51.0600","34.0409","0.4939"
"","51.0800","34.0553","0.4940"
"","51.1000","34.0670","0.4934"
"","51.1200","34.0825","0.4938"
"","51.1400","34.0955","0.4933"
"","51.1600","34.1075","0.4934"
"","51.1800","34.1220","0.4943"
"","51.2000","34.1359","0.4942"
"","51.2200","34.1481","0.4936"
"","51.2400","34.1601","0.4938"
"","51.2600","34.1759","0.4945"
"","51.2800","34.1873","0.4940"
"","51.3000","34.2027","0.4943"
"","51.3200","34.2147","0.4939"
"","51.3400","34.2284","0.4937"
"","51.3600","34.2408","0.4938"
"","51.3800","34.2564","0.4947"
"","51.4000","34.2670","0.4935"
"","51.4200","34.2809","0.4940"
"","51.4400","34.2948","0.4942"
"","51.4600","34.3084","0.4941"
"","51.4800","34.3209","0.4938"
"","51.5000","34.3344","0.4937"
"","51.5200","34.3481","0.4938"
"","51.5400","34.3608","0.4939"
"","51.5600","34.3761","0.4947"
"","51.5800","34.3875","0.4940"
"","51.6000","34.4012","0.4939"
"","51.6200","34.4145","0.4939"
"","51.6400","34.4294","0.4949"
"","51.6600","34.4401","0.4941"
"","51.6800","34.4552","0.4944"
"","51.7000","34.4676","0.4938"
"","51.7200","34.4819","0.4942"
"","51.7400","34.4941","0.4944"
"","51.7600","34.5081","0.4946"
"","51.7800","34.5205","0.4942"
"","51.8000","34.5345","0.4940"
"","51.8200","34.5484","0.4941"
"","51.8400","34.5602","0.4941"
"","51.8600","34.5745","0.4943"
"","51.8800","34.5878","0.4940"
"","51.9000","34.6016","0.4942"
"","51.9200","34.6125","0.4943"
"","51.9400","34.6283","0.4947"
"","51.9600","34.6406","0.4941"
"","51.9800","34.6553","0.4946"
"","52.0000","34.6669","0.4943"
"","52.0200","34.6819","0.4948"
"","52.0400","34.6939","0.4941"
"","52.0600","34.7092","0.4942"
"","52.0800","34.7216","0.4939"
"","52.1000","34.7344","0.4944"
"","52.1200","34.7481","0.4949"
"","52.1400","34.7626","0.4945"
"","52.1600","34.7748","0.4940"
"","52.1800","34.7875","0.4943"
"","52.2000","34.8030","0.4948"
"","52.2200","34.8147","0.4941"
"","52.2400","34.8295","0.4943"
"","52.2600","34.8412","0.4944"
"","52.2800","34.8553","0.4949"
"","52.3000","34.8676","0.4946"
"","52.3200","34.8831","0.4948"
"","52.3400","34.8941","0.4938"
"","52.3600","34.9084","0.4945"
"","52.3800","34.9214","0.4948"
"","52.4000","34.9358","0.4947"
"","52.4200","34.9473","0.4939"
"","52.4400","34.9612","0.4949"
"","52.4600","34.9744","0.4955"
"","52.4800","34.9878","0.4952"
"","52.5000","35.0022","0.4950"
"","52.5200","35.0141","0.4944"
"","52.5400","35.0280","0.4949"
"","52.5600","35.0412","0.4950"
"","52.5800","35.0561","0.4954"
"","52.6000","35.0670","0.4944"
"","52.6200","35.0822","0.4948"
"","52.6400","35.0942","0.4950"
"","52.6600","35.1089","0.4951"
"","52.6800","35.1206","0.4944"
"","52.7000","35.1353","0.4946"
"","52.7200","35.1472","0.4948"
"","52.7400","35.1622","0.4953"
"","52.7600","35.1750","0.4942"
"","52.7800","35.1875","0.4945"
"","52.8000","35.2011","0.4950"
"","52.8200","35.2148","0.4950"
"","52.8400","35.2280","0.4950"
"","52.8600","35.2395","0.4948"
"","52.8800","35.2550","0.4953"
"","52.9000","35.2670","0.4949"
"","52.9200","35.2819","0.4955"
"","52.9400","35.2937","0.4947"
"","52.9600","35.3087","0.4947"
"","52.9800","35.3208","0.4945"
"","53.0000","35.3362","0.4950"
"","53.0200","35.3478","0.4947"
"","53.0400","35.3614","0.4947"
"","53.0600","35.3747","0.4947"
"","53.0800","35.3894","0.4955"
"","53.1000","35.4009","0.4952"
"","53.1200","35.4141","0.4951"
"","53.1400","35.4286","0.4950"
"","53.1600","35.4406","0.4952"
"","53.1800","35.4553","0.4954"
"","53.2000","35.4677","0.4946"
"","53.2200","35.4819","0.4947"
"","53.2400","35.4945","0.4945"
"","53.2600","35.5097","0.4950"
"","53.2800","35.5200","0.4947"
"","53.3000","35.5351","0.4952"
"","53.3200","35.5481","0.4945"
"","53.3400","35.5620","0.4949"
"","53.3600","35.5736","0.4953"
"","53.3800","35.5883","0.4952"
"","53.4000","35.6009","0.4945"
"","53.4200","35.6152","0.4948"
"","53.4400","35.6292","0.4954"
"","53.4600","35.6409","0.4955"
"","53.4800","35.6548","0.4953"
"","53.5000","35.6687","0.4948"
"","53.5200","35.6822","0.4949"
"","53.5400","35.6937","0.4955"
"","53.5600","35.7087","0.4960"
"","53.5800","35.7209","0.4948"
"","53.6000","35.7353","0.4947"
"","53.6200","35.7472","0.4949"
"","53.6400","35.7617","0.4953"
"","53.6600","35.7733","0.4947"
"","53.6800","35.7889","0.4954"
"","53.7000","35.8012","0.4950"
"","53.7200","35.8137","0.4952"
"","53.7400","35.8275","0.4957"
"","53.7600","35.8419","0.4954"
"","53.7800","35.8541","0.4948"
"","53.8000","35.8669","0.4950"
"","53.8200","35.8819","0.4959"
"","53.8400","35.8936","0.4950"
"","53.8600","35.9087","0.4952"
"","53.8800","35.9209","0.4947"
"","53.9000","35.9352","0.4954"
"","53.9200","35.9473","0.4953"
"","53.9400","35.9633","0.4956"
"","53.9600","35.9739","0.4946"
"","53.9800","35.9881","0.4956"
"","54.0000","36.0019","0.4960"
"","54.0200","36.0170","0.4957"
"","54.0400","36.0280","0.4952"
"","54.0600","36.0420","0.4957"
"","54.0800","36.0555","0.4957"
"","54.1000","36.0683","0.4954"
"","54.1200","36.0820","0.4953"
"","54.1400","36.0944","0.4950"
"","54.1600","36.1084","0.4955"
"","54.1800","36.1209","0.4957"
"","54.2000","36.1358","0.4959"
"","54.2200","36.1467","0.4948"
"","54.2400","36.1617","0.4954"
"","54.2600","36.1741","0.4953"
"","54.2800","36.1889","0.4958"
"","54.3000","36.1997","0.4952"
"","54.3200","36.2147","0.4956"
"","54.3400","36.2275","0.4952"
"","54.3600","36.2417","0.4957"
"","54.3800","36.2548","0.4958"
"","54.4000","36.2675","0.4951"
"","54.4200","36.2808","0.4953"
"","54.4400","36.2945","0.4955"
"","54.4600","36.3086","0.4959"
"","54.4800","36.3205","0.4956"
"","54.5000","36.3348","0.4955"
"","54.5200","36.3478","0.4957"
"","54.5400","36.3622","0.4959"
"","54.5600","36.3734","0.4952"
"","54.5800","36.3884","0.4959"
"","54.6000","36.4003","0.4955"
"","54.6200","36.4156","0.4962"
"","54.6400","36.4273","0.4958"
"","54.6600","36.4412","0.4957"
"","54.6800","36.4542","0.4954"
"","54.7000","36.4686","0.4959"
"","54.7200","36.4806","0.4961"
"","54.7400","36.4939","0.4955"
"","54.7600","36.5077","0.4952"
"","54.7800","36.5205","0.4954"
"","54.8000","36.5348","0.4955"
"","54.8200","36.5469","0.4957"
"","54.8400","36.5616","0.4965"
"","54.8600","36.5741","0.4957"
"","54.8800","36.5895","0.4956"
"","54.9000","36.6006","0.4958"
"","54.9200","36.6151","0.4964"
"","54.9400","36.6283","0.4957"
"","54.9600","36.6428","0.4955"
"","54.9800","36.6537","0.4954"
"","55.0000","36.6686","0.4962"
"","55.0200","36.6816","0.4966"
"","55.0400","36.6953","0.4963"
"","55.0600","36.7086","0.4956"
"","55.0800","36.7216","0.4959"
"","55.1000","36.7348","0.4962"
"","55.1200","36.7486","0.4960"
"","55.1400","36.7626","0.4964"
"","55.1600","36.7752","0.4961"
"","55.1800","36.7884","0.4961"
"","55.2000","36.8011","0.4951"
"","55.2200","36.8161","0.4959"
"","55.2400","36.8266","0.4959"
"","55.2600","36.8416","0.4960"
"","55.2800","36.8539","0.4959"
"","55.3000","36.8686","0.4965"
"","55.3200","36.8800","0.4956"
"","55.3400","36.8937","0.4957"
"","55.3600","36.9069","0.4964"
"","55.3800","36.9206","0.4962"
"","55.4000","36.9344","0.4956"
"","55.4200","36.9472","0.4959"
"","55.4400","36.9608","0.4966"
"","55.4600","36.9739","0.4963"
"","55.4800","36.9883","0.4964"
"","55.5000","36.9994","0.4962"
"","55.5200","37.0148","0.4966"
"","55.5400","37.0270","0.4963"
"","55.5600","37.0420","0.4970"
"","55.5800","37.0539","0.4963"
"","55.6000","37.0683","0.4961"
"","55.6200","37.0803","0.4965"
"","55.6400","37.0956","0.4971"
"","55.6600","37.1077","0.4957"
"","55.6800","37.1211","0.4957"
"","55.7000","37.1345","0.4967"
"","55.7200","37.1486","0.4970"
"","55.7400","37.1614","0.4965"
"","55.7600","37.1742","0.4964"
"","55.7800","37.1886","0.4963"
"","55.8000","37.2012","0.4957"
"","55.8200","37.2159","0.4964"
"","55.8400","37.2278","0.4964"
"","55.8600","37.2422","0.4960"
"","55.8800","37.2547","0.4959"
"","55.9000","37.2701","0.4969"
"","55.9200","37.2806","0.4962"
"","55.9400","37.2953","0.4966"
"","55.9600","37.3081","0.4963"
"","55.9800","37.3222","0.4968"
"","56.0000","37.3341","0.4962"
"","56.0200","37.3481","0.4964"
"","56.0400","37.3614","0.4967"
"","56.0600","37.3750","0.4964"
"","56.0800","37.3887","0.4967"
"","56.1000","37.4008","0.4961"
"","56.1200","37.4150","0.4963"
"","56.1400","37.4277","0.4962"
"","56.1600","37.4420","0.4967"
"","56.1800","37.4530","0.4964"
"","56.2000","37.4683","0.4966"
"","56.2200","37.4808","0.4963"
"","56.2400","37.4958","0.4965"
"","56.2600","37.5078","0.4963"
"","56.2800","37.5219","0.4969"
"","56.3000","37.5344","0.4966"
"","56.3200","37.5486","0.4968"
"","56.3400","37.5614","0.4964"
"","56.3600","37.5742","0.4965"
"","56.3800","37.5873","0.4969"
"","56.4000","37.6011","0.4964"
