Results Table 2



1,Time,Displacement,Force
,(s),(mm),(kgf)
"","64.5800","43.0555","1.7072"
"","64.6000","43.0670","1.7068"
"","64.6200","43.0828","1.7078"
"","64.6400","43.0945","1.7085"
"","64.6600","43.1084","1.7093"
"","64.6800","43.1212","1.7093"
"","64.7000","43.1364","1.7104"
"","64.7200","43.1478","1.7110"
"","64.7400","43.1614","1.7114"
"","64.7600","43.1753","1.7118"
"","64.7800","43.1883","1.7124"
"","64.8000","43.2022","1.7131"
"","64.8200","43.2147","1.7130"
"","64.8400","43.2284","1.7136"
"","64.8600","43.2409","1.7145"
"","64.8800","43.2561","1.7151"
"","64.9000","43.2672","1.7153"
"","64.9200","43.2819","1.7165"
"","64.9400","43.2944","1.7168"
"","64.9600","43.3094","1.7172"
"","64.9800","43.3203","1.7170"
"","65.0000","43.3352","1.7185"
"","65.0200","43.3475","1.7189"
"","65.0400","43.3620","1.7191"
"","65.0600","43.3751","1.7198"
"","65.0800","43.3881","1.7208"
"","65.1000","43.4012","1.7204"
"","65.1200","43.4153","1.7211"
"","65.1400","43.4291","1.7226"
"","65.1600","43.4408","1.7224"
"","65.1800","43.4552","1.7225"
"","65.2000","43.4678","1.7232"
"","65.2200","43.4822","1.7243"
"","65.2400","43.4936","1.7234"
"","65.2600","43.5086","1.7251"
"","65.2800","43.5203","1.7261"
"","65.3000","43.5358","1.7261"
"","65.3200","43.5476","1.7256"
"","65.3400","43.5612","1.7274"
"","65.3600","43.5741","1.7278"
"","65.3800","43.5887","1.7274"
"","65.4000","43.6005","1.7285"
"","65.4200","43.6137","1.7300"
"","65.4400","43.6281","1.7292"
"","65.4600","43.6406","1.7297"
"","65.4800","43.6552","1.7317"
"","65.5000","43.6673","1.7311"
"","65.5200","43.6819","1.7313"
"","65.5400","43.6942","1.7325"
"","65.5600","43.7100","1.7336"
"","65.5800","43.7206","1.7323"
"","65.6000","43.7351","1.7338"
"","65.6200","43.7484","1.7352"
"","65.6400","43.7631","1.7348"
"","65.6600","43.7736","1.7348"
"","65.6800","43.7884","1.7370"
"","65.7000","43.8014","1.7365"
"","65.7200","43.8147","1.7360"
"","65.7400","43.8283","1.7377"
"","65.7600","43.8411","1.7386"
"","65.7800","43.8544","1.7385"
"","65.8000","43.8678","1.7395"
"","65.8200","43.8825","1.7409"
"","65.8400","43.8936","1.7396"
"","65.8600","43.9087","1.7406"
"","65.8800","43.9216","1.7417"
"","65.9000","43.9355","1.7424"
"","65.9200","43.9469","1.7420"
"","65.9400","43.9622","1.7432"
"","65.9600","43.9737","1.7435"
"","65.9800","43.9891","1.7439"
"","66.0000","44.0017","1.7442"
"","66.0200","44.0145","1.7455"
"","66.0400","44.0280","1.7461"
"","66.0600","44.0427","1.7463"
"","66.0800","44.0551","1.7466"
"","66.1000","44.0678","1.7471"
"","66.1200","44.0820","1.7480"
"","66.1400","44.0945","1.7481"
"","66.1600","44.1086","1.7486"
"","66.1800","44.1203","1.7494"
"","66.2000","44.1350","1.7498"
"","66.2200","44.1464","1.7495"
"","66.2400","44.1623","1.7513"
"","66.2600","44.1739","1.7515"
"","66.2800","44.1878","1.7517"
"","66.3000","44.2009","1.7523"
"","66.3200","44.2158","1.7533"
"","66.3400","44.2273","1.7530"
"","66.3600","44.2412","1.7540"
"","66.3800","44.2547","1.7550"
"","66.4000","44.2680","1.7553"
"","66.4200","44.2812","1.7556"
"","66.4400","44.2937","1.7565"
"","66.4600","44.3083","1.7572"
"","66.4800","44.3209","1.7567"
"","66.5000","44.3361","1.7585"
"","66.5200","44.3477","1.7589"
"","66.5400","44.3623","1.7592"
"","66.5600","44.3750","1.7591"
"","66.5800","44.3898","1.7603"
"","66.6000","44.4005","1.7601"
"","66.6200","44.4153","1.7608"
"","66.6400","44.4284","1.7620"
"","66.6600","44.4425","1.7626"
"","66.6800","44.4548","1.7621"
"","66.7000","44.4686","1.7634"
"","66.7200","44.4817","1.7642"
"","66.7400","44.4955","1.7642"
"","66.7600","44.5089","1.7649"
"","66.7800","44.5206","1.7655"
"","66.8000","44.5350","1.7657"
"","66.8200","44.5476","1.7658"
"","66.8400","44.5623","1.7678"
"","66.8600","44.5733","1.7672"
"","66.8800","44.5886","1.7670"
"","66.9000","44.6008","1.7682"
"","66.9200","44.6156","1.7699"
"","66.9400","44.6275","1.7693"
"","66.9600","44.6411","1.7701"
"","66.9800","44.6537","1.7713"
"","67.0000","44.6683","1.7712"
"","67.0200","44.6805","1.7714"
"","67.0400","44.6934","1.7727"
"","67.0600","44.7072","1.7736"
"","67.0800","44.7203","1.7732"
"","67.1000","44.7347","1.7744"
"","67.1200","44.7464","1.7744"
"","67.1400","44.7609","1.7746"
"","67.1600","44.7731","1.7753"
"","67.1800","44.7887","1.7767"
"","67.2000","44.8002","1.7763"
"","67.2200","44.8145","1.7772"
"","67.2400","44.8269","1.7775"
"","67.2600","44.8420","1.7783"
"","67.2800","44.8528","1.7784"
"","67.3000","44.8673","1.7792"
"","67.3200","44.8808","1.7799"
"","67.3400","44.8945","1.7805"
"","67.3600","44.9078","1.7811"
"","67.3800","44.9211","1.7817"
"","67.4000","44.9345","1.7820"
"","67.4200","44.9481","1.7823"
"","67.4400","44.9628","1.7836"
"","67.4600","44.9736","1.7838"
"","67.4800","44.9886","1.7843"
"","67.5000","45.0019","1.7843"
"","67.5200","45.0161","1.7851"
"","67.5400","45.0267","1.7857"
"","67.5600","45.0428","1.7868"
"","67.5800","45.0544","1.7870"
"","67.6000","45.0689","1.7878"
"","67.6200","45.0816","1.7877"
"","67.6400","45.0948","1.7885"
"","67.6600","45.1073","1.7895"
"","67.6800","45.1222","1.7902"
"","67.7000","45.1362","1.7901"
"","67.7200","45.1491","1.7907"
"","67.7400","45.1617","1.7919"
"","67.7600","45.1752","1.7920"
"","67.7800","45.1892","1.7924"
"","67.8000","45.2001","1.7929"
"","67.8200","45.2153","1.7938"
"","67.8400","45.2278","1.7940"
"","67.8600","45.2423","1.7950"
"","67.8800","45.2539","1.7953"
"","67.9000","45.2687","1.7958"
"","67.9200","45.2808","1.7959"
"","67.9400","45.2956","1.7974"
"","67.9600","45.3083","1.7976"
"","67.9800","45.3216","1.7980"
"","68.0000","45.3342","1.7984"
"","68.0200","45.3486","1.7992"
"","68.0400","45.3616","1.7990"
"","68.0600","45.3736","1.7997"
"","68.0800","45.3884","1.8010"
"","68.1000","45.4011","1.8010"
"","68.1200","45.4155","1.8017"
"","68.1400","45.4273","1.8021"
"","68.1600","45.4417","1.8031"
"","68.1800","45.4536","1.8029"
"","68.2000","45.4691","1.8042"
"","68.2200","45.4802","1.8045"
"","68.2400","45.4944","1.8048"
"","68.2600","45.5070","1.8053"
"","68.2800","45.5220","1.8069"
"","68.3000","45.5339","1.8066"
"","68.3200","45.5476","1.8071"
"","68.3400","45.5617","1.8079"
"","68.3600","45.5750","1.8082"
"","68.3800","45.5887","1.8089"
"","68.4000","45.6011","1.8092"
"","68.4200","45.6148","1.8100"
"","68.4400","45.6277","1.8102"
"","68.4600","45.6428","1.8110"
"","68.4800","45.6533","1.8111"
"","68.5000","45.6684","1.8121"
"","68.5200","45.6806","1.8124"
"","68.5400","45.6953","1.8136"
"","68.5600","45.7069","1.8134"
"","68.5800","45.7219","1.8147"
"","68.6000","45.7344","1.8147"
"","68.6200","45.7487","1.8159"
"","68.6400","45.7612","1.8162"
"","68.6600","45.7739","1.8166"
"","68.6800","45.7878","1.8171"
"","68.7000","45.8012","1.8175"
"","68.7200","45.8145","1.8187"
"","68.7400","45.8266","1.8185"
"","68.7600","45.8417","1.8192"
"","68.7800","45.8542","1.8204"
"","68.8000","45.8694","1.8206"
"","68.8200","45.8809","1.8204"
"","68.8400","45.8951","1.8221"
"","68.8600","45.9076","1.8227"
"","68.8800","45.9228","1.8229"
"","68.9000","45.9341","1.8230"
"","68.9200","45.9483","1.8244"
"","68.9400","45.9609","1.8240"
"","68.9600","45.9750","1.8244"
"","68.9800","45.9877","1.8259"
"","69.0000","46.0008","1.8260"
"","69.0200","46.0144","1.8257"
"","69.0400","46.0273","1.8268"
"","69.0600","46.0420","1.8279"
"","69.0800","46.0534","1.8272"
"","69.1000","46.0678","1.8281"
"","69.1200","46.0805","1.8292"
"","69.1400","46.0955","1.8303"
"","69.1600","46.1066","1.8301"
"","69.1800","46.1216","1.8313"
"","69.2000","46.1336","1.8312"
"","69.2200","46.1484","1.8317"
"","69.2400","46.1606","1.8322"
"","69.2600","46.1750","1.8332"
"","69.2800","46.1873","1.8334"
"","69.3000","46.2022","1.8341"
"","69.3200","46.2153","1.8349"
"","69.3400","46.2275","1.8353"
"","69.3600","46.2419","1.8362"
"","69.3800","46.2558","1.8368"
"","69.4000","46.2695","1.8370"
"","69.4200","46.2809","1.8373"
"","69.4400","46.2962","1.8387"
"","69.4600","46.3076","1.8386"
"","69.4800","46.3227","1.8398"
"","69.5000","46.3341","1.8399"
"","69.5200","46.3486","1.8407"
"","69.5400","46.3608","1.8411"
"","69.5600","46.3758","1.8418"
"","69.5800","46.3873","1.8422"
"","69.6000","46.4011","1.8422"
"","69.6200","46.4144","1.8432"
"","69.6400","46.4281","1.8444"
"","69.6600","46.4406","1.8448"
"","69.6800","46.4530","1.8448"
"","69.7000","46.4673","1.8454"
"","69.7200","46.4797","1.8454"
"","69.7400","46.4948","1.8466"
"","69.7600","46.5064","1.8470"
"","69.7800","46.5206","1.8481"
"","69.8000","46.5333","1.8481"
"","69.8200","46.5487","1.8487"
"","69.8400","46.5602","1.8490"
"","69.8600","46.5745","1.8500"
"","69.8800","46.5870","1.8505"
"","69.9000","46.6019","1.8511"
"","69.9200","46.6136","1.8513"
"","69.9400","46.6275","1.8523"
"","69.9600","46.6406","1.8529"
"","69.9800","46.6542","1.8538"
"","70.0000","46.6683","1.8544"
"","70.0200","46.6803","1.8547"
"","70.0400","46.6947","1.8552"
"","70.0600","46.7078","1.8553"
"","70.0800","46.7220","1.8563"
"","70.1000","46.7333","1.8564"
"","70.1200","46.7487","1.8573"
"","70.1400","46.7603","1.8581"
"","70.1600","46.7756","1.8590"
"","70.1800","46.7872","1.8587"
"","70.2000","46.8022","1.8601"
"","70.2200","46.8142","1.8607"
"","70.2400","46.8295","1.8604"
"","70.2600","46.8417","1.8605"
"","70.2800","46.8547","1.8618"
"","70.3000","46.8687","1.8625"
"","70.3200","46.8826","1.8630"
"","70.3400","46.8948","1.8638"
"","70.3600","46.9073","1.8645"
"","70.3800","46.9223","1.8649"
"","70.4000","46.9339","1.8655"
"","70.4200","46.9492","1.8665"
"","70.4400","46.9606","1.8660"
"","70.4600","46.9748","1.8670"
"","70.4800","46.9870","1.8672"
"","70.5000","47.0028","1.8680"
"","70.5200","47.0133","1.8684"
"","70.5400","47.0278","1.8695"
"","70.5600","47.0411","1.8698"
"","70.5800","47.0553","1.8707"
"","70.6000","47.0670","1.8708"
"","70.6200","47.0808","1.8716"
"","70.6400","47.0944","1.8722"
"","70.6600","47.1076","1.8724"
"","70.6800","47.1220","1.8735"
"","70.7000","47.1336","1.8736"
"","70.7200","47.1483","1.8753"
"","70.7400","47.1609","1.8750"
"","70.7600","47.1759","1.8755"
"","70.7800","47.1873","1.8758"
"","70.8000","47.2020","1.8764"
"","70.8200","47.2139","1.8771"
"","70.8400","47.2291","1.8784"
"","70.8600","47.2406","1.8783"
"","70.8800","47.2553","1.8793"
"","70.9000","47.2677","1.8793"
"","70.9200","47.2819","1.8801"
"","70.9400","47.2947","1.8804"
"","70.9600","47.3078","1.8815"
"","70.9800","47.3209","1.8822"
"","71.0000","47.3345","1.8823"
"","71.0200","47.3486","1.8829"
"","71.0400","47.3600","1.8836"
"","71.0600","47.3748","1.8849"
"","71.0800","47.3872","1.8848"
"","71.1000","47.4022","1.8855"
"","71.1200","47.4133","1.8858"
"","71.1400","47.4284","1.8867"
"","71.1600","47.4405","1.8864"
"","71.1800","47.4559","1.8880"
"","71.2000","47.4678","1.8885"
"","71.2200","47.4812","1.8888"
"","71.2400","47.4948","1.8897"
"","71.2600","47.5094","1.8904"
"","71.2800","47.5212","1.8901"
"","71.3000","47.5345","1.8906"
"","71.3200","47.5489","1.8919"
"","71.3400","47.5606","1.8923"
"","71.3600","47.5756","1.8929"
"","71.3800","47.5876","1.8932"
"","71.4000","47.6016","1.8941"
"","71.4200","47.6144","1.8940"
"","71.4400","47.6300","1.8954"
"","71.4600","47.6401","1.8961"
"","71.4800","47.6553","1.8963"
"","71.5000","47.6681","1.8963"
"","71.5200","47.6822","1.8978"
"","71.5400","47.6934","1.8979"
"","71.5600","47.7083","1.8984"
"","71.5800","47.7209","1.8991"
"","71.6000","47.7350","1.9000"
"","71.6200","47.7489","1.9003"
"","71.6400","47.7611","1.9009"
"","71.6600","47.7747","1.9016"
"","71.6800","47.7883","1.9016"
"","71.7000","47.8025","1.9024"
"","71.7200","47.8137","1.9029"
"","71.7400","47.8286","1.9042"
"","71.7600","47.8406","1.9042"
"","71.7800","47.8555","1.9044"
"","71.8000","47.8669","1.9047"
"","71.8200","47.8819","1.9064"
"","71.8400","47.8933","1.9062"
"","71.8600","47.9086","1.9077"
"","71.8800","47.9209","1.9081"
"","71.9000","47.9336","1.9084"
"","71.9200","47.9473","1.9093"
"","71.9400","47.9614","1.9100"
"","71.9600","47.9742","1.9105"
"","71.9800","47.9864","1.9108"
"","72.0000","48.0017","1.9116"
"","72.0200","48.0136","1.9118"
"","72.0400","48.0284","1.9127"
"","72.0600","48.0406","1.9125"
"","72.0800","48.0551","1.9141"
"","72.1000","48.0670","1.9139"
"","72.1200","48.0834","1.9149"
"","72.1400","48.0945","1.9154"
"","72.1600","48.1084","1.9165"
"","72.1800","48.1219","1.9163"
"","72.2000","48.1364","1.9169"
"","72.2200","48.1472","1.9176"
"","72.2400","48.1616","1.9183"
"","72.2600","48.1753","1.9189"
"","72.2800","48.1878","1.9198"
"","72.3000","48.2023","1.9201"
"","72.3200","48.2148","1.9201"
"","72.3400","48.2281","1.9211"
"","72.3600","48.2414","1.9220"
"","72.3800","48.2564","1.9224"
"","72.4000","48.2667","1.9219"
"","72.4200","48.2820","1.9240"
"","72.4400","48.2945","1.9241"
"","72.4600","48.3089","1.9244"
"","72.4800","48.3201","1.9252"
"","72.5000","48.3352","1.9263"
"","72.5200","48.3469","1.9258"
"","72.5400","48.3614","1.9267"
"","72.5600","48.3753","1.9277"
"","72.5800","48.3876","1.9279"
"","72.6000","48.4011","1.9285"
"","72.6200","48.4158","1.9298"
"","72.6400","48.4287","1.9300"
"","72.6600","48.4408","1.9300"
"","72.6800","48.4558","1.9316"
"","72.7000","48.4678","1.9317"
"","72.7200","48.4822","1.9322"
"","72.7400","48.4939","1.9327"
"","72.7600","48.5087","1.9340"
"","72.7800","48.5200","1.9336"
"","72.8000","48.5359","1.9349"
"","72.8200","48.5476","1.9354"
"","72.8400","48.5609","1.9357"
"","72.8600","48.5742","1.9362"
"","72.8800","48.5891","1.9366"
"","72.9000","48.6009","1.9372"
"","72.9200","48.6137","1.9375"
"","72.9400","48.6278","1.9379"
"","72.9600","48.6405","1.9386"
"","72.9800","48.6550","1.9395"
"","73.0000","48.6670","1.9401"
"","73.0200","48.6817","1.9416"
"","73.0400","48.6942","1.9415"
"","73.0600","48.7098","1.9423"
"","73.0800","48.7205","1.9420"
"","73.1000","48.7351","1.9429"
"","73.1200","48.7486","1.9439"
"","73.1400","48.7631","1.9449"
"","73.1600","48.7739","1.9446"
"","73.1800","48.7883","1.9454"
"","73.2000","48.8016","1.9460"
"","73.2200","48.8150","1.9470"
"","73.2400","48.8284","1.9475"
"","73.2600","48.8411","1.9481"
"","73.2800","48.8545","1.9490"
"","73.3000","48.8680","1.9492"
"","73.3200","48.8823","1.9504"
"","73.3400","48.8936","1.9503"
"","73.3600","48.9084","1.9514"
"","73.3800","48.9209","1.9514"
"","73.4000","48.9358","1.9521"
"","73.4200","48.9469","1.9527"
"","73.4400","48.9620","1.9542"
"","73.4600","48.9737","1.9541"
"","73.4800","48.9887","1.9544"
"","73.5000","49.0017","1.9553"
"","73.5200","49.0150","1.9565"
"","73.5400","49.0281","1.9564"
"","73.5600","49.0426","1.9567"
"","73.5800","49.0556","1.9575"
"","73.6000","49.0683","1.9581"
"","73.6200","49.0820","1.9586"
"","73.6400","49.0948","1.9597"
"","73.6600","49.1089","1.9606"
"","73.6800","49.1202","1.9602"
"","73.7000","49.1353","1.9613"
"","73.7200","49.1472","1.9619"
"","73.7400","49.1623","1.9622"
"","73.7600","49.1739","1.9624"
"","73.7800","49.1881","1.9640"
"","73.8000","49.2006","1.9639"
"","73.8200","49.2155","1.9647"
"","73.8400","49.2273","1.9660"
"","73.8600","49.2409","1.9667"
"","73.8800","49.2544","1.9661"
"","73.9000","49.2680","1.9670"
"","73.9200","49.2816","1.9680"
"","73.9400","49.2941","1.9676"
"","73.9600","49.3081","1.9686"
"","73.9800","49.3206","1.9694"
"","74.0000","49.3361","1.9701"
"","74.0200","49.3473","1.9700"
"","74.0400","49.3619","1.9718"
"","74.0600","49.3748","1.9721"
"","74.0800","49.3898","1.9719"
"","74.1000","49.4005","1.9725"
"","74.1200","49.4155","1.9744"
"","74.1400","49.4278","1.9741"
"","74.1600","49.4417","1.9747"
"","74.1800","49.4544","1.9759"
"","74.2000","49.4680","1.9764"
"","74.2200","49.4812","1.9766"
"","74.2400","49.4948","1.9774"
"","74.2600","49.5087","1.9781"
"","74.2800","49.5206","1.9783"
"","74.3000","49.5350","1.9790"
"","74.3200","49.5476","1.9798"
"","74.3400","49.5628","1.9810"
"","74.3600","49.5734","1.9805"
"","74.3800","49.5883","1.9815"
"","74.4000","49.6006","1.9818"
"","74.4200","49.6155","1.9829"
"","74.4400","49.6273","1.9832"
"","74.4600","49.6416","1.9845"
"","74.4800","49.6542","1.9846"
"","74.5000","49.6687","1.9850"
"","74.5200","49.6816","1.9859"
"","74.5400","49.6945","1.9867"
"","74.5600","49.7078","1.9876"
"","74.5800","49.7212","1.9875"
"","74.6000","49.7350","1.9884"
"","74.6200","49.7466","1.9890"
"","74.6400","49.7616","1.9897"
"","74.6600","49.7736","1.9894"
"","74.6800","49.7886","1.9907"
"","74.7000","49.8002","1.9914"
"","74.7200","49.8145","1.9919"
"","74.7400","49.8269","1.9923"
"","74.7600","49.8420","1.9936"
"","74.7800","49.8534","1.9934"
"","74.8000","49.8673","1.9939"
"","74.8200","49.8806","1.9951"
"","74.8400","49.8948","1.9951"
"","74.8600","49.9075","1.9954"
"","74.8800","49.9209","1.9970"
"","74.9000","49.9359","1.9978"
"","74.9200","49.9484","1.9972"
"","74.9400","49.9627","1.9985"
"","74.9600","49.9747","1.9987"
"","74.9800","49.9883","1.9991"
"","75.0000","50.0008","2.0005"
"","75.0200","50.0166","2.0021"
"","75.0400","50.0270","2.0014"
"","75.0600","50.0417","2.0023"
"","75.0800","50.0547","2.0033"
"","75.1000","50.0692","2.0040"
"","75.1200","50.0805","2.0033"
"","75.1400","50.0951","2.0050"
"","75.1600","50.1083","2.0056"
"","75.1800","50.1217","2.0054"
"","75.2000","50.1350","2.0061"
"","75.2200","50.1476","2.0075"
"","75.2400","50.1611","2.0076"
"","75.2600","50.1742","2.0080"
"","75.2800","50.1889","2.0097"
"","75.3000","50.1998","2.0093"
"","75.3200","50.2148","2.0098"
"","75.3400","50.2276","2.0104"
"","75.3600","50.2423","2.0116"
"","75.3800","50.2537","2.0112"
"","75.4000","50.2686","2.0122"
"","75.4200","50.2808","2.0129"
"","75.4400","50.2955","2.0141"
"","75.4600","50.3083","2.0138"
"","75.4800","50.3212","2.0153"
"","75.5000","50.3339","2.0159"
"","75.5200","50.3484","2.0158"
"","75.5400","50.3616","2.0164"
"","75.5600","50.3734","2.0176"
"","75.5800","50.3884","2.0182"
"","75.6000","50.4011","2.0179"
"","75.6200","50.4153","2.0192"
"","75.6400","50.4270","2.0202"
"","75.6600","50.4416","2.0205"
"","75.6800","50.4531","2.0208"
"","75.7000","50.4689","2.0223"
"","75.7200","50.4806","2.0220"
"","75.7400","50.4944","2.0226"
"","75.7600","50.5069","2.0235"
"","75.7800","50.5223","2.0248"
"","75.8000","50.5339","2.0243"
"","75.8200","50.5478","2.0252"
"","75.8400","50.5617","2.0265"
"","75.8600","50.5750","2.0265"
"","75.8800","50.5887","2.0271"
"","75.9000","50.6014","2.0282"
"","75.9200","50.6148","2.0287"
"","75.9400","50.6278","2.0285"
"","75.9600","50.6430","2.0296"
"","75.9800","50.6533","2.0306"
"","76.0000","50.6684","2.0305"
"","76.0200","50.6814","2.0308"
"","76.0400","50.6959","2.0331"
"","76.0600","50.7070","2.0330"
"","76.0800","50.7222","2.0330"
"","76.1000","50.7344","2.0336"
"","76.1200","50.7486","2.0348"
"","76.1400","50.7614","2.0348"
"","76.1600","50.7744","2.0356"
"","76.1800","50.7875","2.0369"
"","76.2000","50.8012","2.0365"
"","76.2200","50.8148","2.0372"
"","76.2400","50.8262","2.0385"
"","76.2600","50.8417","2.0393"
"","76.2800","50.8544","2.0387"
"","76.3000","50.8689","2.0401"
"","76.3200","50.8805","2.0408"
"","76.3400","50.8950","2.0412"
"","76.3600","50.9070","2.0417"
"","76.3800","50.9225","2.0433"
"","76.4000","50.9344","2.0428"
"","76.4200","50.9483","2.0434"
"","76.4400","50.9606","2.0449"
"","76.4600","50.9751","2.0456"
"","76.4800","50.9875","2.0447"
"","76.5000","51.0005","2.0456"
"","76.5200","51.0145","2.0472"
"","76.5400","51.0276","2.0471"
"","76.5600","51.0419","2.0477"
"","76.5800","51.0537","2.0489"
"","76.6000","51.0680","2.0492"
"","76.6200","51.0801","2.0493"
"","76.6400","51.0955","2.0510"
"","76.6600","51.1061","2.0512"
"","76.6800","51.1211","2.0517"
"","76.7000","51.1336","2.0520"
"","76.7200","51.1484","2.0533"
"","76.7400","51.1603","2.0535"
"","76.7600","51.1747","2.0540"
"","76.7800","51.1870","2.0543"
"","76.8000","51.2016","2.0552"
"","76.8200","51.2150","2.0558"
"","76.8400","51.2272","2.0563"
"","76.8600","51.2414","2.0576"
"","76.8800","51.2553","2.0583"
"","76.9000","51.2687","2.0584"
"","76.9200","51.2803","2.0588"
"","76.9400","51.2959","2.0603"
"","76.9600","51.3073","2.0600"
"","76.9800","51.3227","2.0612"
"","77.0000","51.3344","2.0615"
"","77.0200","51.3484","2.0625"
"","77.0400","51.3606","2.0627"
"","77.0600","51.3761","2.0635"
"","77.0800","51.3870","2.0641"
"","77.1000","51.4009","2.0649"
"","77.1200","51.4147","2.0651"
"","77.1400","51.4283","2.0661"
"","77.1600","51.4409","2.0668"
"","77.1800","51.4539","2.0669"
"","77.2000","51.4680","2.0676"
"","77.2200","51.4805","2.0686"
"","77.2400","51.4958","2.0696"
"","77.2600","51.5073","2.0692"
"","77.2800","51.5211","2.0705"
"","77.3000","51.5341","2.0710"
"","77.3200","51.5494","2.0714"
"","77.3400","51.5603","2.0716"
"","77.3600","51.5753","2.0731"
"","77.3800","51.5877","2.0731"
"","77.4000","51.6019","2.0739"
"","77.4200","51.6141","2.0748"
"","77.4400","51.6280","2.0753"
"","77.4600","51.6403","2.0753"
"","77.4800","51.6539","2.0763"
"","77.5000","51.6681","2.0770"
"","77.5200","51.6798","2.0772"
"","77.5400","51.6939","2.0781"
"","77.5600","51.7072","2.0788"
"","77.5800","51.7219","2.0795"
"","77.6000","51.7328","2.0799"
"","77.6200","51.7483","2.0817"
"","77.6400","51.7603","2.0817"
"","77.6600","51.7752","2.0823"
"","77.6800","51.7870","2.0828"
"","77.7000","51.8020","2.0836"
"","77.7200","51.8142","2.0838"
"","77.7400","51.8297","2.0851"
"","77.7600","51.8420","2.0855"
"","77.7800","51.8548","2.0856"
"","77.8000","51.8686","2.0865"
"","77.8200","51.8828","2.0876"
"","77.8400","51.8947","2.0876"
"","77.8600","51.9070","2.0884"
"","77.8800","51.9226","2.0897"
"","77.9000","51.9344","2.0894"
"","77.9200","51.9494","2.0905"
"","77.9400","51.9612","2.0908"
"","77.9600","51.9753","2.0913"
"","77.9800","51.9873","2.0916"
"","78.0000","52.0030","2.0933"
"","78.0200","52.0130","2.0932"
"","78.0400","52.0275","2.0940"
"","78.0600","52.0406","2.0953"
"","78.0800","52.0541","2.0953"
"","78.1000","52.0661","2.0945"
"","78.1200","52.0795","2.0964"
"","78.1400","52.0939","2.0980"
"","78.1600","52.1067","2.0971"
"","78.1800","52.1222","2.0986"
"","78.2000","52.1337","2.0992"
"","78.2200","52.1475","2.0998"
"","78.2400","52.1609","2.1003"
"","78.2600","52.1759","2.1019"
"","78.2800","52.1869","2.1014"
"","78.3000","52.2020","2.1018"
"","78.3200","52.2142","2.1031"
"","78.3400","52.2284","2.1041"
"","78.3600","52.2405","2.1039"
"","78.3800","52.2551","2.1051"
"","78.4000","52.2673","2.1057"
"","78.4200","52.2822","2.1058"
"","78.4400","52.2950","2.1065"
"","78.4600","52.3073","2.1083"
"","78.4800","52.3212","2.1082"
"","78.5000","52.3347","2.1082"
"","78.5200","52.3487","2.1097"
"","78.5400","52.3597","2.1097"
"","78.5600","52.3751","2.1106"
"","78.5800","52.3875","2.1112"
"","78.6000","52.4022","2.1126"
"","78.6200","52.4141","2.1123"
"","78.6400","52.4291","2.1134"
"","78.6600","52.4409","2.1142"
"","78.6800","52.4566","2.1153"
"","78.7000","52.4678","2.1149"
"","78.7200","52.4812","2.1160"
"","78.7400","52.4948","2.1167"
"","78.7600","52.5095","2.1172"
"","78.7800","52.5209","2.1177"
"","78.8000","52.5342","2.1190"
"","78.8200","52.5491","2.1194"
"","78.8400","52.5609","2.1195"
"","78.8600","52.5756","2.1209"
"","78.8800","52.5878","2.1209"
"","78.9000","52.6014","2.1219"
"","78.9200","52.6141","2.1222"
"","78.9400","52.6298","2.1226"
"","78.9600","52.6398","2.1233"
"","78.9800","52.6548","2.1246"
"","79.0000","52.6680","2.1245"
"","79.0200","52.6822","2.1258"
"","79.0400","52.6934","2.1264"
"","79.0600","52.7084","2.1265"
"","79.0800","52.7209","2.1265"
"","79.1000","52.7351","2.1281"
"","79.1200","52.7492","2.1288"
"","79.1400","52.7614","2.1287"
"","79.1600","52.7748","2.1304"
"","79.1800","52.7889","2.1309"
"","79.2000","52.8028","2.1303"
"","79.2200","52.8141","2.1315"
"","79.2400","52.8289","2.1334"
"","79.2600","52.8411","2.1323"
"","79.2800","52.8556","2.1330"
"","79.3000","52.8670","2.1347"
"","79.3200","52.8819","2.1357"
"","79.3400","52.8936","2.1350"
"","79.3600","52.9089","2.1367"
"","79.3800","52.9212","2.1375"
"","79.4000","52.9342","2.1371"
"","79.4200","52.9476","2.1379"
"","79.4400","52.9617","2.1395"
"","79.4600","52.9745","2.1395"
"","79.4800","52.9864","2.1394"
"","79.5000","53.0016","2.1413"
"","79.5200","53.0137","2.1415"
"","79.5400","53.0284","2.1417"
"","79.5600","53.0403","2.1423"
"","79.5800","53.0548","2.1437"
"","79.6000","53.0666","2.1437"
"","79.6200","53.0830","2.1447"
"","79.6400","53.0942","2.1452"
"","79.6600","53.1081","2.1458"
"","79.6800","53.1219","2.1460"
"","79.7000","53.1364","2.1468"
"","79.7200","53.1472","2.1477"
"","79.7400","53.1617","2.1490"
"","79.7600","53.1753","2.1491"
"","79.7800","53.1878","2.1500"
"","79.8000","53.2025","2.1512"
"","79.8200","53.2150","2.1512"
"","79.8400","53.2283","2.1518"
"","79.8600","53.2419","2.1526"
"","79.8800","53.2566","2.1534"
"","79.9000","53.2666","2.1532"
"","79.9200","53.2823","2.1545"
"","79.9400","53.2948","2.1554"
"","79.9600","53.3089","2.1560"
"","79.9800","53.3203","2.1556"
"","80.0000","53.3355","2.1574"
"","80.0200","53.3472","2.1577"
"","80.0400","53.3619","2.1582"
"","80.0600","53.3755","2.1590"
