Results Table 2



1,Time,Displacement,Force
,(s),(mm),(kgf)
"","47.6800","31.7861","0.5673"
"","47.7000","31.8009","0.5678"
"","47.7200","31.8133","0.5679"
"","47.7400","31.8284","0.5683"
"","47.7600","31.8416","0.5679"
"","47.7800","31.8542","0.5684"
"","47.8000","31.8681","0.5680"
"","47.8200","31.8823","0.5681"
"","47.8400","31.8948","0.5684"
"","47.8600","31.9070","0.5680"
"","47.8800","31.9223","0.5684"
"","47.9000","31.9348","0.5681"
"","47.9200","31.9497","0.5684"
"","47.9400","31.9614","0.5681"
"","47.9600","31.9758","0.5686"
"","47.9800","31.9880","0.5687"
"","48.0000","32.0033","0.5692"
"","48.0200","32.0137","0.5685"
"","48.0400","32.0284","0.5688"
"","48.0600","32.0414","0.5690"
"","48.0800","32.0558","0.5691"
"","48.1000","32.0676","0.5686"
"","48.1200","32.0814","0.5692"
"","48.1400","32.0948","0.5691"
"","48.1600","32.1080","0.5690"
"","48.1800","32.1225","0.5696"
"","48.2000","32.1344","0.5692"
"","48.2200","32.1481","0.5691"
"","48.2400","32.1612","0.5689"
"","48.2600","32.1759","0.5696"
"","48.2800","32.1870","0.5694"
"","48.3000","32.2019","0.5698"
"","48.3200","32.2139","0.5696"
"","48.3400","32.2286","0.5696"
"","48.3600","32.2403","0.5693"
"","48.3800","32.2547","0.5696"
"","48.4000","32.2670","0.5692"
"","48.4200","32.2816","0.5696"
"","48.4400","32.2945","0.5696"
"","48.4600","32.3073","0.5699"
"","48.4800","32.3209","0.5701"
"","48.5000","32.3344","0.5702"
"","48.5200","32.3483","0.5704"
"","48.5400","32.3598","0.5699"
"","48.5600","32.3747","0.5702"
"","48.5800","32.3870","0.5698"
"","48.6000","32.4023","0.5704"
"","48.6200","32.4134","0.5700"
"","48.6400","32.4286","0.5705"
"","48.6600","32.4409","0.5703"
"","48.6800","32.4561","0.5707"
"","48.7000","32.4680","0.5699"
"","48.7200","32.4816","0.5704"
"","48.7400","32.4947","0.5708"
"","48.7600","32.5094","0.5710"
"","48.7800","32.5214","0.5705"
"","48.8000","32.5342","0.5705"
"","48.8200","32.5489","0.5712"
"","48.8400","32.5616","0.5704"
"","48.8600","32.5756","0.5707"
"","48.8800","32.5875","0.5708"
"","48.9000","32.6020","0.5713"
"","48.9200","32.6142","0.5708"
"","48.9400","32.6295","0.5715"
"","48.9600","32.6405","0.5707"
"","48.9800","32.6552","0.5714"
"","49.0000","32.6675","0.5715"
"","49.0200","32.6823","0.5715"
"","49.0400","32.6936","0.5706"
"","49.0600","32.7080","0.5715"
"","49.0800","32.7209","0.5713"
"","49.1000","32.7348","0.5714"
"","49.1200","32.7486","0.5715"
"","49.1400","32.7609","0.5716"
"","49.1600","32.7747","0.5717"
"","49.1800","32.7883","0.5715"
"","49.2000","32.8023","0.5719"
"","49.2200","32.8137","0.5714"
"","49.2400","32.8287","0.5718"
"","49.2600","32.8409","0.5721"
"","49.2800","32.8556","0.5726"
"","49.3000","32.8673","0.5716"
"","49.3200","32.8822","0.5722"
"","49.3400","32.8937","0.5722"
"","49.3600","32.9092","0.5727"
"","49.3800","32.9214","0.5721"
"","49.4000","32.9342","0.5719"
"","49.4200","32.9475","0.5723"
"","49.4400","32.9617","0.5726"
"","49.4600","32.9745","0.5723"
"","49.4800","32.9867","0.5724"
"","49.5000","33.0016","0.5729"
"","49.5200","33.0139","0.5724"
"","49.5400","33.0284","0.5729"
"","49.5600","33.0405","0.5728"
"","49.5800","33.0550","0.5731"
"","49.6000","33.0670","0.5729"
"","49.6200","33.0830","0.5734"
"","49.6400","33.0941","0.5730"
"","49.6600","33.1081","0.5732"
"","49.6800","33.1214","0.5728"
"","49.7000","33.1361","0.5732"
"","49.7200","33.1470","0.5727"
"","49.7400","33.1609","0.5733"
"","49.7600","33.1750","0.5734"
"","49.7800","33.1873","0.5728"
"","49.8000","33.2019","0.5733"
"","49.8200","33.2144","0.5735"
"","49.8400","33.2281","0.5736"
"","49.8600","33.2412","0.5733"
"","49.8800","33.2562","0.5737"
"","49.9000","33.2667","0.5728"
"","49.9200","33.2819","0.5738"
"","49.9400","33.2945","0.5740"
"","49.9600","33.3089","0.5741"
"","49.9800","33.3203","0.5730"
"","50.0000","33.3355","0.5737"
"","50.0200","33.3475","0.5737"
"","50.0400","33.3623","0.5738"
"","50.0600","33.3753","0.5734"
"","50.0800","33.3880","0.5738"
"","50.1000","33.4012","0.5741"
"","50.1200","33.4156","0.5745"
"","50.1400","33.4287","0.5749"
"","50.1600","33.4408","0.5742"
"","50.1800","33.4555","0.5740"
"","50.2000","33.4675","0.5740"
"","50.2200","33.4822","0.5750"
"","50.2400","33.4937","0.5741"
"","50.2600","33.5086","0.5748"
"","50.2800","33.5200","0.5748"
"","50.3000","33.5358","0.5750"
"","50.3200","33.5475","0.5741"
"","50.3400","33.5608","0.5750"
"","50.3600","33.5739","0.5750"
"","50.3800","33.5883","0.5746"
"","50.4000","33.6002","0.5750"
"","50.4200","33.6130","0.5759"
"","50.4400","33.6278","0.5756"
"","50.4600","33.6401","0.5749"
"","50.4800","33.6550","0.5756"
"","50.5000","33.6676","0.5749"
"","50.5200","33.6816","0.5747"
"","50.5400","33.6942","0.5754"
"","50.5600","33.7103","0.5765"
"","50.5800","33.7208","0.5750"
"","50.6000","33.7353","0.5754"
"","50.6200","33.7487","0.5757"
"","50.6400","33.7630","0.5755"
"","50.6600","33.7736","0.5751"
"","50.6800","33.7886","0.5765"
"","50.7000","33.8019","0.5760"
"","50.7200","33.8151","0.5751"
"","50.7400","33.8289","0.5755"
"","50.7600","33.8420","0.5764"
"","50.7800","33.8555","0.5761"
"","50.8000","33.8686","0.5753"
"","50.8200","33.8823","0.5763"
"","50.8400","33.8937","0.5763"
"","50.8600","33.9084","0.5761"
"","50.8800","33.9206","0.5760"
"","50.9000","33.9356","0.5767"
"","50.9200","33.9464","0.5756"
"","50.9400","33.9616","0.5762"
"","50.9600","33.9737","0.5768"
"","50.9800","33.9887","0.5770"
"","51.0000","34.0014","0.5763"
"","51.0200","34.0148","0.5769"
"","51.0400","34.0277","0.5768"
"","51.0600","34.0422","0.5767"
"","51.0800","34.0552","0.5768"
"","51.1000","34.0676","0.5769"
"","51.1200","34.0816","0.5770"
"","51.1400","34.0939","0.5768"
"","51.1600","34.1084","0.5772"
"","51.1800","34.1200","0.5768"
"","51.2000","34.1348","0.5772"
"","51.2200","34.1469","0.5768"
"","51.2400","34.1625","0.5778"
"","51.2600","34.1741","0.5773"
"","51.2800","34.1880","0.5773"
"","51.3000","34.2009","0.5779"
"","51.3200","34.2155","0.5784"
"","51.3400","34.2275","0.5767"
"","51.3600","34.2408","0.5772"
"","51.3800","34.2542","0.5781"
"","51.4000","34.2681","0.5778"
"","51.4200","34.2817","0.5778"
"","51.4400","34.2944","0.5778"
"","51.4600","34.3087","0.5777"
"","51.4800","34.3216","0.5768"
"","51.5000","34.3364","0.5781"
"","51.5200","34.3478","0.5780"
"","51.5400","34.3622","0.5777"
"","51.5600","34.3748","0.5772"
"","51.5800","34.3897","0.5783"
"","51.6000","34.4005","0.5777"
"","51.6200","34.4151","0.5779"
"","51.6400","34.4280","0.5783"
"","51.6600","34.4419","0.5786"
"","51.6800","34.4544","0.5778"
"","51.7000","34.4680","0.5780"
"","51.7200","34.4812","0.5788"
"","51.7400","34.4947","0.5786"
"","51.7600","34.5087","0.5782"
"","51.7800","34.5205","0.5782"
"","51.8000","34.5350","0.5790"
"","51.8200","34.5476","0.5782"
"","51.8400","34.5619","0.5789"
"","51.8600","34.5730","0.5788"
"","51.8800","34.5883","0.5791"
"","51.9000","34.6006","0.5784"
"","51.9200","34.6156","0.5794"
"","51.9400","34.6275","0.5786"
"","51.9600","34.6417","0.5785"
"","51.9800","34.6542","0.5788"
"","52.0000","34.6689","0.5792"
"","52.0200","34.6814","0.5789"
"","52.0400","34.6944","0.5790"
"","52.0600","34.7076","0.5795"
"","52.0800","34.7212","0.5794"
"","52.1000","34.7350","0.5789"
"","52.1200","34.7467","0.5791"
"","52.1400","34.7616","0.5798"
"","52.1600","34.7737","0.5790"
"","52.1800","34.7889","0.5794"
"","52.2000","34.8005","0.5797"
"","52.2200","34.8152","0.5800"
"","52.2400","34.8272","0.5790"
"","52.2600","34.8420","0.5800"
"","52.2800","34.8536","0.5801"
"","52.3000","34.8675","0.5798"
"","52.3200","34.8803","0.5795"
"","52.3400","34.8947","0.5810"
"","52.3600","34.9076","0.5803"
"","52.3800","34.9205","0.5793"
"","52.4000","34.9347","0.5806"
"","52.4200","34.9478","0.5809"
"","52.4400","34.9622","0.5800"
"","52.4600","34.9739","0.5802"
"","52.4800","34.9883","0.5812"
"","52.5000","35.0011","0.5802"
"","52.5200","35.0159","0.5798"
"","52.5400","35.0266","0.5805"
"","52.5600","35.0419","0.5811"
"","52.5800","35.0542","0.5796"
"","52.6000","35.0686","0.5805"
"","52.6200","35.0806","0.5814"
"","52.6400","35.0948","0.5810"
"","52.6600","35.1075","0.5802"
"","52.6800","35.1225","0.5813"
"","52.7000","35.1356","0.5808"
"","52.7200","35.1481","0.5798"
"","52.7400","35.1616","0.5810"
"","52.7600","35.1747","0.5816"
"","52.7800","35.1891","0.5814"
"","52.8000","35.1998","0.5805"
"","52.8200","35.2151","0.5817"
"","52.8400","35.2278","0.5813"
"","52.8600","35.2422","0.5811"
"","52.8800","35.2536","0.5817"
"","52.9000","35.2687","0.5821"
"","52.9200","35.2809","0.5811"
"","52.9400","35.2956","0.5818"
"","52.9600","35.3084","0.5825"
"","52.9800","35.3217","0.5818"
"","53.0000","35.3341","0.5817"
"","53.0200","35.3487","0.5825"
"","53.0400","35.3616","0.5820"
"","53.0600","35.3734","0.5813"
"","53.0800","35.3884","0.5824"
"","53.1000","35.4012","0.5826"
"","53.1200","35.4153","0.5820"
"","53.1400","35.4272","0.5815"
"","53.1600","35.4419","0.5827"
"","53.1800","35.4536","0.5822"
"","53.2000","35.4691","0.5821"
"","53.2200","35.4805","0.5817"
"","53.2400","35.4944","0.5829"
"","53.2600","35.5069","0.5823"
"","53.2800","35.5220","0.5821"
"","53.3000","35.5337","0.5826"
"","53.3200","35.5473","0.5827"
"","53.3400","35.5614","0.5821"
"","53.3600","35.5745","0.5823"
"","53.3800","35.5886","0.5830"
"","53.4000","35.6012","0.5825"
"","53.4200","35.6148","0.5825"
"","53.4400","35.6278","0.5830"
"","53.4600","35.6430","0.5834"
"","53.4800","35.6533","0.5825"
"","53.5000","35.6683","0.5834"
"","53.5200","35.6811","0.5834"
"","53.5400","35.6956","0.5832"
"","53.5600","35.7066","0.5823"
"","53.5800","35.7220","0.5838"
"","53.6000","35.7347","0.5834"
"","53.6200","35.7486","0.5828"
"","53.6400","35.7616","0.5832"
"","53.6600","35.7747","0.5837"
"","53.6800","35.7878","0.5832"
"","53.7000","35.8016","0.5836"
"","53.7200","35.8152","0.5840"
"","53.7400","35.8266","0.5826"
"","53.7600","35.8416","0.5834"
"","53.7800","35.8544","0.5843"
"","53.8000","35.8687","0.5838"
"","53.8200","35.8801","0.5829"
"","53.8400","35.8953","0.5846"
"","53.8600","35.9072","0.5839"
"","53.8800","35.9225","0.5834"
"","53.9000","35.9348","0.5836"
"","53.9200","35.9483","0.5844"
"","53.9400","35.9606","0.5835"
"","53.9600","35.9755","0.5840"
"","53.9800","35.9875","0.5845"
"","54.0000","36.0003","0.5842"
"","54.0200","36.0147","0.5839"
"","54.0400","36.0277","0.5840"
"","54.0600","36.0417","0.5846"
"","54.0800","36.0536","0.5840"
"","54.1000","36.0680","0.5844"
"","54.1200","36.0801","0.5847"
"","54.1400","36.0955","0.5845"
"","54.1600","36.1064","0.5842"
"","54.1800","36.1209","0.5850"
"","54.2000","36.1334","0.5842"
"","54.2200","36.1483","0.5846"
"","54.2400","36.1600","0.5848"
"","54.2600","36.1745","0.5851"
"","54.2800","36.1876","0.5851"
"","54.3000","36.2019","0.5852"
"","54.3200","36.2151","0.5849"
"","54.3400","36.2275","0.5843"
"","54.3600","36.2416","0.5849"
"","54.3800","36.2551","0.5850"
"","54.4000","36.2687","0.5850"
"","54.4200","36.2798","0.5851"
"","54.4400","36.2958","0.5859"
"","54.4600","36.3075","0.5850"
"","54.4800","36.3223","0.5853"
"","54.5000","36.3339","0.5848"
"","54.5200","36.3486","0.5856"
"","54.5400","36.3608","0.5855"
"","54.5600","36.3759","0.5856"
"","54.5800","36.3875","0.5857"
"","54.6000","36.4011","0.5860"
"","54.6200","36.4145","0.5857"
"","54.6400","36.4281","0.5857"
"","54.6600","36.4408","0.5859"
"","54.6800","36.4534","0.5860"
"","54.7000","36.4680","0.5862"
"","54.7200","36.4806","0.5862"
"","54.7400","36.4956","0.5866"
"","54.7600","36.5075","0.5860"
"","54.7800","36.5217","0.5861"
"","54.8000","36.5347","0.5858"
"","54.8200","36.5497","0.5867"
"","54.8400","36.5605","0.5859"
"","54.8600","36.5755","0.5863"
"","54.8800","36.5876","0.5865"
"","54.9000","36.6017","0.5868"
"","54.9200","36.6141","0.5867"
"","54.9400","36.6280","0.5868"
"","54.9600","36.6401","0.5863"
"","54.9800","36.6542","0.5864"
"","55.0000","36.6684","0.5866"
"","55.0200","36.6800","0.5865"
"","55.0400","36.6942","0.5871"
"","55.0600","36.7076","0.5869"
"","55.0800","36.7216","0.5870"
"","55.1000","36.7325","0.5863"
"","55.1200","36.7483","0.5874"
"","55.1400","36.7598","0.5874"
"","55.1600","36.7747","0.5874"
"","55.1800","36.7870","0.5869"
"","55.2000","36.8019","0.5875"
"","55.2200","36.8137","0.5869"
"","55.2400","36.8295","0.5874"
"","55.2600","36.8419","0.5874"
"","55.2800","36.8547","0.5872"
"","55.3000","36.8691","0.5870"
"","55.3200","36.8828","0.5877"
"","55.3400","36.8945","0.5876"
"","55.3600","36.9070","0.5872"
"","55.3800","36.9225","0.5878"
"","55.4000","36.9337","0.5877"
"","55.4200","36.9491","0.5879"
"","55.4400","36.9611","0.5874"
"","55.4600","36.9753","0.5884"
"","55.4800","36.9875","0.5881"
"","55.5000","37.0033","0.5879"
"","55.5200","37.0136","0.5874"
"","55.5400","37.0281","0.5880"
"","55.5600","37.0412","0.5877"
"","55.5800","37.0556","0.5882"
"","55.6000","37.0675","0.5881"
"","55.6200","37.0812","0.5882"
"","55.6400","37.0950","0.5880"
"","55.6600","37.1083","0.5885"
"","55.6800","37.1225","0.5886"
"","55.7000","37.1344","0.5879"
"","55.7200","37.1481","0.5887"
"","55.7400","37.1612","0.5887"
"","55.7600","37.1761","0.5887"
"","55.7800","37.1873","0.5886"
"","55.8000","37.2022","0.5892"
"","55.8200","37.2142","0.5885"
"","55.8400","37.2287","0.5889"
"","55.8600","37.2402","0.5888"
"","55.8800","37.2547","0.5891"
"","55.9000","37.2664","0.5885"
"","55.9200","37.2808","0.5893"
"","55.9400","37.2942","0.5893"
"","55.9600","37.3059","0.5890"
"","55.9800","37.3200","0.5893"
"","56.0000","37.3334","0.5892"
"","56.0200","37.3476","0.5891"
"","56.0400","37.3591","0.5890"
"","56.0600","37.3745","0.5900"
"","56.0800","37.3864","0.5894"
"","56.1000","37.4016","0.5900"
"","56.1200","37.4133","0.5895"
"","56.1400","37.4286","0.5897"
"","56.1600","37.4405","0.5895"
"","56.1800","37.4562","0.5900"
"","56.2000","37.4680","0.5893"
"","56.2200","37.4814","0.5898"
"","56.2400","37.4948","0.5901"
"","56.2600","37.5097","0.5900"
"","56.2800","37.5214","0.5892"
"","56.3000","37.5347","0.5900"
"","56.3200","37.5491","0.5897"
"","56.3400","37.5614","0.5892"
"","56.3600","37.5759","0.5905"
"","56.3800","37.5878","0.5901"
"","56.4000","37.6020","0.5904"
"","56.4200","37.6142","0.5903"
"","56.4400","37.6298","0.5907"
"","56.4600","37.6408","0.5900"
"","56.4800","37.6555","0.5906"
"","56.5000","37.6681","0.5904"
"","56.5200","37.6826","0.5904"
"","56.5400","37.6937","0.5899"
"","56.5600","37.7081","0.5910"
"","56.5800","37.7209","0.5904"
"","56.6000","37.7348","0.5907"
"","56.6200","37.7487","0.5909"
"","56.6400","37.7609","0.5900"
"","56.6600","37.7747","0.5900"
"","56.6800","37.7883","0.5906"
"","56.7000","37.8027","0.5913"
"","56.7200","37.8141","0.5905"
"","56.7400","37.8286","0.5909"
"","56.7600","37.8408","0.5911"
"","56.7800","37.8553","0.5908"
"","56.8000","37.8667","0.5903"
"","56.8200","37.8819","0.5917"
"","56.8400","37.8933","0.5913"
"","56.8600","37.9086","0.5915"
"","56.8800","37.9212","0.5917"
"","56.9000","37.9341","0.5923"
"","56.9200","37.9473","0.5915"
"","56.9400","37.9617","0.5912"
"","56.9600","37.9744","0.5916"
"","56.9800","37.9867","0.5914"
"","57.0000","38.0019","0.5919"
"","57.0200","38.0139","0.5920"
"","57.0400","38.0287","0.5921"
"","57.0600","38.0409","0.5914"
"","57.0800","38.0553","0.5924"
"","57.1000","38.0673","0.5918"
"","57.1200","38.0834","0.5923"
"","57.1400","38.0942","0.5917"
"","57.1600","38.1083","0.5921"
"","57.1800","38.1216","0.5918"
"","57.2000","38.1362","0.5924"
"","57.2200","38.1473","0.5922"
"","57.2400","38.1612","0.5922"
"","57.2600","38.1753","0.5923"
"","57.2800","38.1881","0.5925"
"","57.3000","38.2022","0.5924"
"","57.3200","38.2147","0.5920"
"","57.3400","38.2283","0.5927"
"","57.3600","38.2411","0.5925"
"","57.3800","38.2562","0.5925"
"","57.4000","38.2667","0.5923"
"","57.4200","38.2819","0.5927"
"","57.4400","38.2942","0.5923"
"","57.4600","38.3086","0.5931"
"","57.4800","38.3197","0.5926"
"","57.5000","38.3350","0.5928"
"","57.5200","38.3475","0.5925"
"","57.5400","38.3620","0.5933"
"","57.5600","38.3755","0.5926"
"","57.5800","38.3878","0.5924"
"","57.6000","38.4012","0.5929"
"","57.6200","38.4156","0.5928"
"","57.6400","38.4286","0.5930"
"","57.6600","38.4406","0.5933"
"","57.6800","38.4555","0.5935"
"","57.7000","38.4676","0.5929"
"","57.7200","38.4823","0.5936"
"","57.7400","38.4942","0.5937"
"","57.7600","38.5087","0.5935"
"","57.7800","38.5201","0.5928"
"","57.8000","38.5359","0.5938"
"","57.8200","38.5475","0.5929"
"","57.8400","38.5608","0.5932"
"","57.8600","38.5742","0.5940"
"","57.8800","38.5887","0.5937"
"","57.9000","38.6005","0.5934"
"","57.9200","38.6136","0.5942"
"","57.9400","38.6281","0.5944"
"","57.9600","38.6403","0.5935"
"","57.9800","38.6552","0.5944"
"","58.0000","38.6675","0.5944"
"","58.0200","38.6814","0.5937"
"","58.0400","38.6937","0.5934"
"","58.0600","38.7100","0.5947"
"","58.0800","38.7206","0.5941"
"","58.1000","38.7353","0.5944"
"","58.1200","38.7487","0.5945"
"","58.1400","38.7630","0.5944"
"","58.1600","38.7741","0.5936"
"","58.1800","38.7891","0.5945"
"","58.2000","38.8020","0.5949"
"","58.2200","38.8153","0.5942"
"","58.2400","38.8289","0.5945"
"","58.2600","38.8417","0.5947"
"","58.2800","38.8547","0.5945"
"","58.3000","38.8686","0.5944"
"","58.3200","38.8830","0.5949"
"","58.3400","38.8945","0.5946"
"","58.3600","38.9092","0.5949"
"","58.3800","38.9216","0.5951"
"","58.4000","38.9358","0.5951"
"","58.4200","38.9469","0.5946"
"","58.4400","38.9619","0.5955"
"","58.4600","38.9739","0.5946"
"","58.4800","38.9889","0.5949"
"","58.5000","39.0012","0.5951"
"","58.5200","39.0147","0.5951"
"","58.5400","39.0278","0.5950"
"","58.5600","39.0420","0.5956"
"","58.5800","39.0551","0.5958"
"","58.6000","39.0675","0.5950"
"","58.6200","39.0809","0.5953"
"","58.6400","39.0936","0.5955"
"","58.6600","39.1081","0.5955"
"","58.6800","39.1192","0.5950"
"","58.7000","39.1344","0.5961"
"","58.7200","39.1462","0.5957"
"","58.7400","39.1617","0.5955"
"","58.7600","39.1733","0.5953"
"","58.7800","39.1873","0.5962"
"","58.8000","39.2000","0.5953"
"","58.8200","39.2148","0.5958"
"","58.8400","39.2272","0.5963"
"","58.8600","39.2403","0.5955"
"","58.8800","39.2541","0.5961"
"","58.9000","39.2678","0.5965"
"","58.9200","39.2812","0.5960"
"","58.9400","39.2939","0.5959"
"","58.9600","39.3089","0.5965"
"","58.9800","39.3217","0.5965"
"","59.0000","39.3366","0.5966"
"","59.0200","39.3478","0.5963"
"","59.0400","39.3625","0.5967"
"","59.0600","39.3751","0.5957"
"","59.0800","39.3898","0.5966"
"","59.1000","39.4006","0.5964"
"","59.1200","39.4155","0.5969"
"","59.1400","39.4283","0.5967"
"","59.1600","39.4423","0.5967"
"","59.1800","39.4550","0.5965"
"","59.2000","39.4686","0.5967"
"","59.2200","39.4814","0.5972"
"","59.2400","39.4955","0.5972"
"","59.2600","39.5087","0.5968"
"","59.2800","39.5201","0.5968"
"","59.3000","39.5350","0.5973"
"","59.3200","39.5475","0.5969"
"","59.3400","39.5619","0.5976"
"","59.3600","39.5731","0.5970"
"","59.3800","39.5883","0.5972"
"","59.4000","39.6001","0.5968"
"","59.4200","39.6155","0.5974"
"","59.4400","39.6278","0.5972"
"","59.4600","39.6411","0.5976"
"","59.4800","39.6542","0.5979"
"","59.5000","39.6689","0.5973"
"","59.5200","39.6822","0.5970"
"","59.5400","39.6952","0.5977"
"","59.5600","39.7078","0.5977"
"","59.5800","39.7216","0.5974"
"","59.6000","39.7353","0.5975"
"","59.6200","39.7467","0.5974"
"","59.6400","39.7616","0.5978"
"","59.6600","39.7742","0.5974"
"","59.6800","39.7889","0.5980"
"","59.7000","39.8001","0.5972"
"","59.7200","39.8152","0.5979"
"","59.7400","39.8270","0.5974"
"","59.7600","39.8422","0.5971"
"","59.7800","39.8536","0.5964"
"","59.8000","39.8675","0.5965"
"","59.8200","39.8806","0.5957"
"","59.8400","39.8947","0.5953"
"","59.8600","39.9075","0.5944"
"","59.8800","39.9206","0.5929"
"","59.9000","39.9350","0.5916"
"","59.9200","39.9477","0.5877"
"","59.9400","39.9623","0.5053"
"","59.9600","39.9741","0.4165"
"","59.9800","39.9886","0.3864"
"","60.0000","40.0014","0.3850"
"","60.0200","40.0161","0.3894"
"","60.0400","40.0270","0.3917"
"","60.0600","40.0422","0.3931"
"","60.0800","40.0542","0.3916"
"","60.1000","40.0689","0.3913"
"","60.1200","40.0808","0.3918"
"","60.1400","40.0948","0.3921"
"","60.1600","40.1078","0.3916"
"","60.1800","40.1220","0.3922"
"","60.2000","40.1350","0.3922"
"","60.2200","40.1473","0.3916"
"","60.2400","40.1616","0.3919"
"","60.2600","40.1745","0.3920"
"","60.2800","40.1887","0.3918"
"","60.3000","40.2002","0.3909"
"","60.3200","40.2151","0.3923"
"","60.3400","40.2278","0.3920"
"","60.3600","40.2425","0.3917"
"","60.3800","40.2542","0.3920"
"","60.4000","40.2687","0.3922"
"","60.4200","40.2811","0.3910"
"","60.4400","40.2959","0.3918"
"","60.4600","40.3081","0.3921"
"","60.4800","40.3214","0.3916"
"","60.5000","40.3342","0.3915"
"","60.5200","40.3486","0.3925"
"","60.5400","40.3616","0.3925"
"","60.5600","40.3736","0.3915"
"","60.5800","40.3884","0.3920"
"","60.6000","40.4009","0.3922"
"","60.6200","40.4153","0.3918"
"","60.6400","40.4269","0.3916"
"","60.6600","40.4414","0.3925"
"","60.6800","40.4531","0.3915"
"","60.7000","40.4687","0.3915"
"","60.7200","40.4801","0.3919"
"","60.7400","40.4942","0.3919"
"","60.7600","40.5070","0.3913"
"","60.7800","40.5219","0.3918"
"","60.8000","40.5336","0.3917"
"","60.8200","40.5473","0.3917"
"","60.8400","40.5612","0.3919"
"","60.8600","40.5745","0.3918"
"","60.8800","40.5886","0.3917"
"","60.9000","40.6011","0.3913"
"","60.9200","40.6148","0.3920"
"","60.9400","40.6280","0.3918"
"","60.9600","40.6427","0.3917"
"","60.9800","40.6531","0.3916"
"","61.0000","40.6684","0.3923"
"","61.0200","40.6811","0.3920"
"","61.0400","40.6958","0.3923"
"","61.0600","40.7073","0.3915"
"","61.0800","40.7222","0.3921"
"","61.1000","40.7345","0.3920"
"","61.1200","40.7489","0.3913"
"","61.1400","40.7614","0.3915"
"","61.1600","40.7744","0.3920"
"","61.1800","40.7878","0.3914"
"","61.2000","40.8014","0.3916"
"","61.2200","40.8148","0.3922"
"","61.2400","40.8267","0.3916"
"","61.2600","40.8416","0.3918"
"","61.2800","40.8542","0.3917"
"","61.3000","40.8691","0.3921"
"","61.3200","40.8808","0.3911"
"","61.3400","40.8951","0.3922"
"","61.3600","40.9073","0.3921"
"","61.3800","40.9226","0.3917"
"","61.4000","40.9342","0.3912"
"","61.4200","40.9481","0.3921"
"","61.4400","40.9606","0.3918"
"","61.4600","40.9747","0.3918"
"","61.4800","40.9873","0.3919"
"","61.5000","41.0003","0.3920"
"","61.5200","41.0142","0.3915"
"","61.5400","41.0273","0.3913"
"","61.5600","41.0422","0.3922"
"","61.5800","41.0534","0.3913"
"","61.6000","41.0680","0.3918"
"","61.6200","41.0808","0.3920"
"","61.6400","41.0955","0.3917"
"","61.6600","41.1062","0.3907"
"","61.6800","41.1214","0.3921"
"","61.7000","41.1337","0.3921"
"","61.7200","41.1484","0.3916"
"","61.7400","41.1605","0.3916"
"","61.7600","41.1748","0.3924"
"","61.7800","41.1875","0.3917"
"","61.8000","41.2022","0.3918"
"","61.8200","41.2156","0.3919"
"","61.8400","41.2283","0.3914"
"","61.8600","41.2414","0.3917"
"","61.8800","41.2550","0.3926"
"","61.9000","41.2689","0.3921"
"","61.9200","41.2800","0.3910"
"","61.9400","41.2953","0.3921"
"","61.9600","41.3075","0.3922"
"","61.9800","41.3225","0.3919"
"","62.0000","41.3339","0.3916"
"","62.0200","41.3486","0.3924"
"","62.0400","41.3608","0.3918"
"","62.0600","41.3759","0.3917"
"","62.0800","41.3875","0.3917"
"","62.1000","41.4011","0.3919"
"","62.1200","41.4142","0.3916"
"","62.1400","41.4283","0.3918"
"","62.1600","41.4409","0.3921"
"","62.1800","41.4537","0.3920"
"","62.2000","41.4678","0.3919"
"","62.2200","41.4803","0.3918"
"","62.2400","41.4955","0.3920"
"","62.2600","41.5070","0.3915"
"","62.2800","41.5216","0.3920"
"","62.3000","41.5342","0.3919"
"","62.3200","41.5495","0.3919"
"","62.3400","41.5606","0.3916"
"","62.3600","41.5755","0.3925"
"","62.3800","41.5875","0.3915"
"","62.4000","41.6016","0.3913"
"","62.4200","41.6137","0.3915"
"","62.4400","41.6276","0.3917"
"","62.4600","41.6405","0.3918"
"","62.4800","41.6545","0.3918"
"","62.5000","41.6686","0.3921"
"","62.5200","41.6805","0.3922"
"","62.5400","41.6947","0.3919"
"","62.5600","41.7080","0.3910"
"","62.5800","41.7219","0.3917"
"","62.6000","41.7330","0.3920"
"","62.6200","41.7484","0.3918"
"","62.6400","41.7603","0.3913"
"","62.6600","41.7753","0.3921"
"","62.6800","41.7872","0.3914"
"","62.7000","41.8019","0.3920"
"","62.7200","41.8137","0.3918"
"","62.7400","41.8292","0.3918"
"","62.7600","41.8417","0.3912"
"","62.7760","41.8512","0.3915"

