-3362.89	4106.39	602.912	2383.06
-3362.89	4106.39	603.948	2366.16
-3362.89	4106.39	604.983	2373.84
-3362.89	4106.39	606.018	2364.62
-3362.89	4106.39	607.053	2391.64
-3362.89	4106.39	608.088	2413.83
-3362.89	4106.39	609.122	2382.86
-3362.89	4106.39	610.156	2368.8
-3362.89	4106.39	611.191	2337.81
-3362.89	4106.39	612.224	2330.99
-3362.89	4106.39	613.258	2394.3
-3362.89	4106.39	614.292	2394.74
-3362.89	4106.39	615.325	2358.9
-3362.89	4106.39	616.358	2475.49
-3362.89	4106.39	617.391	2304.1
-3362.89	4106.39	618.424	2333.58
-3362.89	4106.39	619.456	2404.23
-3362.89	4106.39	620.489	2382.88
-3362.89	4106.39	621.521	2388.16
-3362.89	4106.39	622.553	2483.09
-3362.89	4106.39	623.585	2483.55
-3362.89	4106.39	624.616	2467.04
-3362.89	4106.39	625.648	2499.01
-3362.89	4106.39	626.679	2441.29
-3362.89	4106.39	627.71	2451.44
-3362.89	4106.39	628.741	2417.94
-3362.89	4106.39	629.771	2326.21
-3362.89	4106.39	630.802	2409.13
-3362.89	4106.39	631.832	2305.24
-3362.89	4106.39	632.862	2346.92
-3362.89	4106.39	633.892	2286.67
-3362.89	4106.39	634.922	2352.65
-3362.89	4106.39	635.951	2377.37
-3362.89	4106.39	636.981	2331.66
-3362.89	4106.39	638.01	2332.09
-3362.89	4106.39	639.039	2361.68
-3362.89	4106.39	640.067	2286.78
-3362.89	4106.39	641.096	2294.5
-3362.89	4106.39	642.124	2331.39
-3362.89	4106.39	643.152	2273.46
-3362.89	4106.39	644.18	2427.1
-3362.89	4106.39	645.208	2459.17
-3362.89	4106.39	646.236	2535.04
-3362.89	4106.39	647.263	2520.91
-3362.89	4106.39	648.29	2443.5
-3362.89	4106.39	649.317	2478.03
-3362.89	4106.39	650.344	2478.49
-3362.89	4106.39	651.371	2410.76
-3362.89	4106.39	652.397	2335.7
-3362.89	4106.39	653.424	2336.14
-3362.89	4106.39	654.45	2473.01
-3362.89	4106.39	655.476	2412.54
-3362.89	4106.39	656.501	2366.68
-3362.89	4106.39	657.527	2454.88
-3362.89	4106.39	658.552	2311.48
-3362.89	4106.39	659.577	2350.92
-3362.89	4106.39	660.602	2334.28
-3362.89	4106.39	661.627	2385.95
-3362.89	4106.39	662.652	2369.31
-3362.89	4106.39	663.676	2352.66
-3362.89	4106.39	664.7	2321.36
-3362.89	4106.39	665.724	2331.56
-3362.89	4106.39	666.748	2371.06
-3362.89	4106.39	667.771	2371.5
-3362.89	4106.39	668.795	2386.59
-3362.89	4106.39	669.818	2306.4
-3362.89	4106.39	670.841	2333.71
-3362.89	4106.39	671.864	2358.58
-3362.89	4106.39	672.887	2329.68
-3362.89	4106.39	673.909	2415.69
-3362.89	4106.39	674.931	2308.54
-3362.89	4106.39	675.954	2357.88
-3362.89	4106.39	676.976	2370.55
-3362.89	4106.39	677.997	2307.37
