-3540.54	4010.11	602.912	1583.88
-3540.54	4010.11	603.948	1509.03
-3540.54	4010.11	604.983	1543.12
-3540.54	4010.11	606.018	1512.01
-3540.54	4010.11	607.053	1543.69
-3540.54	4010.11	608.088	1599.55
-3540.54	4010.11	609.122	1541.85
-3540.54	4010.11	610.156	1578.39
-3540.54	4010.11	611.191	1648.79
-3540.54	4010.11	612.224	1591.07
-3540.54	4010.11	613.258	1523.64
-3540.54	4010.11	614.292	1555.37
-3540.54	4010.11	615.325	1548.4
-3540.54	4010.11	616.358	1553.53
-3540.54	4010.11	617.391	1546.56
-3540.54	4010.11	618.424	1602.52
-3540.54	4010.11	619.456	1481.76
-3540.54	4010.11	620.489	1494.14
-3540.54	4010.11	621.521	1547.7
-3540.54	4010.11	622.553	1547.99
-3540.54	4010.11	623.585	1567.66
-3540.54	4010.11	624.616	1614
-3540.54	4010.11	625.648	1689.44
-3540.54	4010.11	626.679	1617.02
-3540.54	4010.11	627.71	1583.37
-3540.54	4010.11	628.741	1641.87
-3540.54	4010.11	629.771	1547.57
-3540.54	4010.11	630.802	1528.45
-3540.54	4010.11	631.832	1526.31
-3540.54	4010.11	632.862	1519.31
-3540.54	4010.11	633.892	1468.62
-3540.54	4010.11	634.922	1485.88
-3540.54	4010.11	635.951	1563.87
-3540.54	4010.11	636.981	1537.44
-3540.54	4010.11	638.01	1511
-3540.54	4010.11	639.039	1550.16
-3540.54	4010.11	640.067	1465.39
-3540.54	4010.11	641.096	1528.85
-3540.54	4010.11	642.124	1548.59
-3540.54	4010.11	643.152	1507.54
-3540.54	4010.11	644.18	1558.89
-3540.54	4010.11	645.208	1619.99
-3540.54	4010.11	646.236	1581.36
-3540.54	4010.11	647.263	1598.69
-3540.54	4010.11	648.29	1647.66
-3540.54	4010.11	649.317	1604.15
-3540.54	4010.11	650.344	1546.01
-3540.54	4010.11	651.371	1551.17
-3540.54	4010.11	652.397	1568.5
-3540.54	4010.11	653.424	1505.46
-3540.54	4010.11	654.45	1534.97
-3540.54	4010.11	655.476	1593.74
-3540.54	4010.11	656.501	1464.86
-3540.54	4010.11	657.527	1557.76
-3540.54	4010.11	658.552	1548.3
-3540.54	4010.11	659.577	1568.09
-3540.54	4010.11	660.602	1500.09
-3540.54	4010.11	661.627	1544.28
-3540.54	4010.11	662.652	1539.68
-3540.54	4010.11	663.676	1564.37
-3540.54	4010.11	664.7	1564.66
-3540.54	4010.11	665.724	1506.36
-3540.54	4010.11	666.748	1592.1
-3540.54	4010.11	667.771	1575.3
-3540.54	4010.11	668.795	1531.62
-3540.54	4010.11	669.818	1529.46
-3540.54	4010.11	670.841	1539.52
-3540.54	4010.11	671.864	1525.14
-3540.54	4010.11	672.887	1500.97
-3540.54	4010.11	673.909	1525.7
-3540.54	4010.11	674.931	1521.09
-3540.54	4010.11	675.954	1580.07
-3540.54	4010.11	676.976	1536.33
-3540.54	4010.11	677.997	1548.85
-3540.54	4010.11	679.019	1541.79
-3540.54	4010.11	680.04	1468.64
-3540.54	4010.11	681.061	1527.67
-3540.54	4010.11	682.082	1515.71
-3540.54	4010.11	683.103	1520.89
-3540.54	4010.11	684.124	1543.21
-3540.54	4010.11	685.144	1511.65
-3540.54	4010.11	686.164	1565.84
-3540.54	4010.11	687.184	1526.91
-3540.54	4010.11	688.204	1490.42
-3540.54	4010.11	689.224	1522.57
-3540.54	4010.11	690.243	1451.74
-3540.54	4010.11	691.263	1513.32
-3540.54	4010.11	692.282	1469.45
-3540.54	4010.11	693.301	1457.45
-3540.54	4010.11	694.319	1516.61
-3540.54	4010.11	695.338	1502.17
-3540.54	4010.11	696.356	1526.99
-3540.54	4010.11	697.374	1573.93
-3540.54	4010.11	698.392	1488.26
-3540.54	4010.11	699.41	1525.38
-3540.54	4010.11	700.428	1535.49
-3540.54	4010.11	701.445	1540.69
-3540.54	4010.11	702.462	1516.39
-3540.54	4010.11	703.479	1526.51
-3540.54	4010.11	704.496	1448.11
-3540.54	4010.11	705.513	1524.61
-3540.54	4010.11	706.529	1517.51
-3540.54	4010.11	707.546	1547.31
-3540.54	4010.11	708.562	1589.42
-3540.54	4010.11	709.578	1515.89
-3540.54	4010.11	710.593	1518.63
-3540.54	4010.11	711.609	1481.98
-3540.54	4010.11	712.624	1410.85
-3540.54	4010.11	713.639	1603.2
-3540.54	4010.11	714.654	1551.77
-3540.54	4010.11	715.669	1500.32
-3540.54	4010.11	716.684	1547.41
-3540.54	4010.11	717.698	1638.88
-3540.54	4010.11	718.712	1533.19
-3540.54	4010.11	719.726	1686.33
-3540.54	4010.11	720.74	1548.55
-3540.54	4010.11	721.754	1652.42
-3540.54	4010.11	722.767	1578.72
-3540.54	4010.11	723.781	1608.62
-3540.54	4010.11	724.794	1596.58
-3540.54	4010.11	725.807	1601.81
-3540.54	4010.11	726.819	1629.26
-3540.54	4010.11	727.832	1711.03
-3540.54	4010.11	728.844	1580.47
-3540.54	4010.11	729.856	1561
-3540.54	4010.11	730.868	1536.58
-3540.54	4010.11	731.88	1566.51
-3540.54	4010.11	732.892	1623.64
-3540.54	4010.11	733.903	1507.77
-3540.54	4010.11	734.914	1512.99
-3540.54	4010.11	735.926	1525.63
-3540.54	4010.11	736.936	1580.32
-3540.54	4010.11	737.947	1570.71
-3540.54	4010.11	738.958	1590.8
-3540.54	4010.11	739.968	1506.96
-3540.54	4010.11	740.978	1556.73
-3540.54	4010.11	741.988	1641.18
-3540.54	4010.11	742.998	1611.77
-3540.54	4010.11	744.007	1589.78
-3540.54	4010.11	745.017	1595.03
-3540.54	4010.11	746.026	1652.3
-3540.54	4010.11	747.035	1677.38
-3540.54	4010.11	748.044	1563.69
-3540.54	4010.11	749.052	1601.16
-3540.54	4010.11	750.061	1646.07
-3540.54	4010.11	751.069	1562.07
-3540.54	4010.11	752.077	1649.16
