-3602.39	4044.62	602.912	1475.23
-3602.39	4044.62	603.948	1412.45
-3602.39	4044.62	604.983	1470.67
-3602.39	4044.62	606.018	1480.61
-3602.39	4044.62	607.053	1536.44
-3602.39	4044.62	608.088	1507.74
-3602.39	4044.62	609.122	1537.02
-3602.39	4044.62	610.156	1544.55
-3602.39	4044.62	611.191	1494.07
-3602.39	4044.62	612.224	1557.21
-3602.39	4044.62	613.258	1516.39
-3602.39	4044.62	614.292	1502.16
-3602.39	4044.62	615.325	1449.21
-3602.39	4044.62	616.358	1449.48
-3602.39	4044.62	617.391	1452.17
-3602.39	4044.62	618.424	1503.27
-3602.39	4044.62	619.456	1535.03
-3602.39	4044.62	620.489	1542.57
-3602.39	4044.62	621.521	1567.08
-3602.39	4044.62	622.553	1567.37
-3602.39	4044.62	623.585	1591.89
-3602.39	4044.62	624.616	1601.88
-3602.39	4044.62	625.648	1619.14
-3602.39	4044.62	626.679	1561.26
-3602.39	4044.62	627.71	1466.98
-3602.39	4044.62	628.741	1513.34
-3602.39	4044.62	629.771	1443.27
-3602.39	4044.62	630.802	1506.62
-3602.39	4044.62	631.832	1448.66
-3602.39	4044.62	632.862	1541.15
-3602.39	4044.62	633.892	1488.04
-3602.39	4044.62	634.922	1485.88
-3602.39	4044.62	635.951	1471.59
-3602.39	4044.62	636.981	1435.43
-3602.39	4044.62	638.01	1484.28
-3602.39	4044.62	639.039	1489.41
-3602.39	4044.62	640.067	1484.83
-3602.39	4044.62	641.096	1431.63
-3602.39	4044.62	642.124	1529.14
-3602.39	4044.62	643.152	1570.76
-3602.39	4044.62	644.18	1519.98
-3602.39	4044.62	645.208	1532.42
-3602.39	4044.62	646.236	1591.09
-3602.39	4044.62	647.263	1596.25
-3602.39	4044.62	648.29	1591.68
-3602.39	4044.62	649.317	1567.63
-3602.39	4044.62	650.344	1614.18
-3602.39	4044.62	651.371	1453.76
-3602.39	4044.62	652.397	1549.02
-3602.39	4044.62	653.424	1476.22
-3602.39	4044.62	654.45	1493.55
-3602.39	4044.62	655.476	1515.76
-3602.39	4044.62	656.501	1518.48
-3602.39	4044.62	657.527	1565.08
-3602.39	4044.62	658.552	1494.66
-3602.39	4044.62	659.577	1560.78
-3602.39	4044.62	660.602	1492.77
-3602.39	4044.62	661.627	1507.68
-3602.39	4044.62	662.652	1559.2
