-3083.25	3846.48	602.912	4080.42
-3083.25	3846.48	603.948	3947.62
-3083.25	3846.48	604.983	4049.78
-3083.25	3846.48	606.018	3784.85
-3083.25	3846.48	607.053	4058.53
-3083.25	3846.48	608.088	3943.31
-3083.25	3846.48	609.122	4018.96
-3083.25	3846.48	610.156	4034.2
-3083.25	3846.48	611.191	4112.32
-3083.25	3846.48	612.224	4009.1
-3083.25	3846.48	613.258	4089.66
-3083.25	3846.48	614.292	3950.12
-3083.25	3846.48	615.325	3897.62
-3083.25	3846.48	616.358	4041.12
-3083.25	3846.48	617.391	4039.44
-3083.25	3846.48	618.424	3953.05
-3083.25	3846.48	619.456	4077.26
-3083.25	3846.48	620.489	4145.82
-3083.25	3846.48	621.521	4127.21
-3083.25	3846.48	622.553	4299.98
-3083.25	3846.48	623.585	4378.31
-3083.25	3846.48	624.616	4483.33
-3083.25	3846.48	625.648	4491.43
-3083.25	3846.48	626.679	4223.16
-3083.25	3846.48	627.71	4199.7
-3083.25	3846.48	628.741	3965.23
-3083.25	3846.48	629.771	4058.14
-3083.25	3846.48	630.802	3973.98
-3083.25	3846.48	631.832	3952.87
-3083.25	3846.48	632.862	4077.38
-3083.25	3846.48	633.892	3830.54
-3083.25	3846.48	634.922	3955.07
-3083.25	3846.48	635.951	3914.52
-3083.25	3846.48	636.981	3917.67
-3083.25	3846.48	638.01	3911.11
-3083.25	3846.48	639.039	3982.3
-3083.25	3846.48	640.067	3963.59
-3083.25	3846.48	641.096	3981.34
-3083.25	3846.48	642.124	4222.75
-3083.25	3846.48	643.152	4118.98
-3083.25	3846.48	644.18	4200
-3083.25	3846.48	645.208	4395.37
-3083.25	3846.48	646.236	4637.03
-3083.25	3846.48	647.263	4513.79
-3083.25	3846.48	648.29	4573.04
-3083.25	3846.48	649.317	4191.71
-3083.25	3846.48	650.344	4182.75
-3083.25	3846.48	651.371	4149.43
-3083.25	3846.48	652.397	4233.01
-3083.25	3846.48	653.424	4231.35
-3083.25	3846.48	654.45	4217.52
-3083.25	3846.48	655.476	4133.01
-3083.25	3846.48	656.501	4204.45
-3083.25	3846.48	657.527	4149.16
-3083.25	3846.48	658.552	4181.62
-3083.25	3846.48	659.577	4175.08
-3083.25	3846.48	660.602	3941.69
-3083.25	3846.48	661.627	4064.4
-3083.25	3846.48	662.652	4138.36
-3083.25	3846.48	663.676	4163.53
-3083.25	3846.48	664.7	4061.77
-3083.25	3846.48	665.724	4157.74
-3083.25	3846.48	666.748	4160.95
-3083.25	3846.48	667.771	4139.74
-3083.25	3846.48	668.795	4023.25
-3083.25	3846.48	669.818	4119.28
-3083.25	3846.48	670.841	4046.73
-3083.25	3846.48	671.864	4091.47
-3083.25	3846.48	672.887	4080
-3083.25	3846.48	673.909	4161.44
-3083.25	3846.48	674.931	4103.52
-3083.25	3846.48	675.954	4060.25
-3083.25	3846.48	676.976	4107.48
-3083.25	3846.48	677.997	4103.35
-3083.25	3846.48	679.019	4042.92
-3083.25	3846.48	680.04	4129.34
-3083.25	3846.48	681.061	4112.96
-3083.25	3846.48	682.082	4013.33
-3083.25	3846.48	683.103	4102.23
-3083.25	3846.48	684.124	4002.56
-3083.25	3846.48	685.144	4057.2
-3083.25	3846.48	686.164	4011.39
-3083.25	3846.48	687.184	4002.32
-3083.25	3846.48	688.204	4108.47
-3083.25	3846.48	689.224	4062.64
-3083.25	3846.48	690.243	4068.3
-3083.25	3846.48	691.263	3953.77
-3083.25	3846.48	692.282	4140.94
-3083.25	3846.48	693.301	3950.32
